SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source
,C2,,20180719   11:13 ET,42.29479166666667,-70.28367,25.171,6.1887,32.0967,,,,,,,,,,2179.2890625,2078.638916015625,6.188700199127197,35.17100143432617,7.911856920821133,521.9617914556534,524.0823237018947,1967.9823278788986,84.1252893666345,26.53126047410777,42.29601268721948,0.7725461825389486,0,0,15.862926473289805,2.024389162992478,1.2732897227460425,528.9373626284772,N,ToRies_Labprocessed2018_sharedSeaGlass
,C2,,20180719   11:13 ET,42.29479166666667,-70.28367,25.171,6.1887,32.0967,,,,,,,,,,2189.480224609375,2082.0234375,6.188700199127197,35.17100143432617,7.931341992459417,499.2260704301069,501.25423608866794,1968.6332213561166,88.01470915632767,25.375606273992606,44.0215125527059,0.8079965798854718,0,0,15.577936411566013,2.117984077575989,1.332158563292647,505.8977982129062,N,ToRies_Labprocessed2018_sharedSeaGlass
,C13,,20180719   11:30 ET,42.29233,-70.30372,1.185,18.616,31.3471,,,,,,,,,,2130.297607421875,1925.415283203125,18.615999221801758,11.1850004196167,7.994152701367337,430.99962472098434,432.4919510834196,1759.7168412875765,150.88542898324297,14.812972751324484,65.64973597609153,3.1706175735559374,0,0,11.318098986455787,3.690973192063359,2.37208459928389,441.67685909108616,N,ToRies_Labprocessed2018_sharedSeaGlass
,C12,,20180719   11:50 ET,42.27665666666667,-70.30294333333333,1.238,18.9273,31.3418,,,,,,,,,,2126.149169921875,1919.165283203125,18.92729949951172,11.23799991607666,7.994424906931927,429.7481818053487,431.23038870164123,1752.29544598546,152.22966590857746,14.640141745183742,66.1383916375003,3.266301194697498,0,0,11.24001952517431,3.7255969695071234,2.396134637134225,440.57247784943274,N,ToRies_Labprocessed2018_sharedSeaGlass
,C03,,20180719   12:20 ET,42.27613,-70.28396166666667,1.198,19.9677,31.3783,,,,,,,,,,2130.087158203125,1921.4117431640625,19.96769905090332,11.197999954223633,7.9805213799697965,446.5476094369796,448.06788831850025,1752.7259583646025,153.91471495541376,14.771046784499246,66.0545836067272,3.4879350267137426,0,0,11.18148168431573,3.7717916048757525,2.4324330487459016,458.4386326285064,N,ToRies_Labprocessed2018_sharedSeaGlass
,C03,,20180719   12:27 ET,42.27613,-70.28396166666667,25.782,6.1478,32.0836,,,,,,,,,,2178.517333984375,2080.38623046875,6.147799968719482,35.78200149536133,7.905065560606899,530.6478734572668,532.8048588724544,1970.6133742397278,82.75906436863956,27.01383309189559,41.64138747095121,0.7571705439335069,0,0,15.982455160767513,1.9914170270368063,1.2524506784917822,537.7266800826027,N,ToRies_Labprocessed2018_sharedSeaGlass
,C03,,20180719   12:27 ET,42.27613,-70.28396166666667,25.782,6.1478,32.0836,,,,,,,,,,2175.310791015625,2076.3427734375,6.147799968719482,35.78200149536133,7.907870836349434,526.1148591274484,528.2534186781686,1966.440641065617,83.11899112619687,26.783069720112337,41.88273530499509,0.7620772308575108,0,0,15.933558871800892,2.0000778822428664,1.2578977013061294,533.1331956492077,N,ToRies_Labprocessed2018_sharedSeaGlass
,C04,,20180719   12:45 ET,42.26297,-70.27725833333334,1.124,19.9638,31.4089,,,,,,,,,,2136.179931640625,1923.118896484375,19.96380043029785,11.12399959564209,7.988655326929792,437.9740212754536,439.46518362855767,1751.799705513498,156.83262401593845,14.486621269670877,67.17087550787312,3.554595768753092,0,0,11.082271244730919,3.842499382101714,2.4782126574021,449.63412727415084,N,ToRies_Labprocessed2018_sharedSeaGlass
,C11,,20180719   13:35 ET,42.26082666666667,-70.29869,1.132,20.1942,31.4133,,,,,,,,,,2139.346435546875,1927.48193359375,20.19420051574707,11.131999969482422,7.981948463528022,446.5707349743405,448.08681210030585,1756.5076111593087,156.29801387488715,14.676339196341512,66.67746066373792,3.5759819996375968,0,0,11.118604065196852,3.83066689409973,2.4720706308110834,458.6076832582261,N,ToRies_Labprocessed2018_sharedSeaGlass
,C10,,20180719   14:02 ET,42.242641666666664,-70.29624333333334,1.152,19.4088,31.4546,,,,,,,,,,2135.487060546875,1943.972900390625,19.40880012512207,11.152000427246094,7.949925342948038,486.11012437632246,487.7766673178344,1784.5766947026634,143.0697437495895,16.326454607000798,61.6919882484787,3.090322557621221,0,0,11.694128723397657,3.5012234502383146,2.25521698959955,498.67231745495957,N,ToRies_Labprocessed2018_sharedSeaGlass
,C10,,20180719   14:10 ET,42.242641666666664,-70.29624333333334,25.623,7.0702,32.0071,,,,,,,,,,2158.1494140625,2047.9935302734375,7.070199966430664,35.62300109863281,7.928731123174048,498.1977337977242,500.19833875534744,1934.2456631348057,89.18191953961986,24.565892896848954,44.67203158209802,0.8798338351992683,0,0,15.307974286478775,2.1468105687366705,1.351655899035725,505.1251087166337,N,ToRies_Labprocessed2018_sharedSeaGlass
,C05,,20180719   14:30 ET,42.24520833333333,-70.27309166666667,1.087,19.0773,31.4777,,,,,,,,,,2136.8154296875,1934.362060546875,19.077299118041992,11.086999893188477,7.978892696591476,449.94124493665345,451.49019003229324,1769.4036227235806,149.7067339909838,15.251753035944995,64.80487294653574,3.2040884177799525,0,0,11.389777533237911,3.661335245845027,2.356542907470127,461.3644723367563,N,ToRies_Labprocessed2018_sharedSeaGlass
,C06,,20180719   14:55 ET,42.22839,-70.27198666666666,1.094,18.9618,31.3945,,,,,,,,,,2117.91845703125,1935.490966796875,18.96179962158203,11.093999862670898,7.939452855342859,495.9823272543177,497.69223857461435,1781.8590275336828,136.75680882957582,16.87515276300642,59.66761247932479,2.8900444195158412,0,0,11.928914267877914,3.3459642606039632,2.1524608680190953,508.49758992131353,N,ToRies_Labprocessed2018_sharedSeaGlass
,C09,,20180719   15:15 ET,42.22303,-70.29053166666667,1.3,18.9236,31.3742,,,,,,,,,,2122.8388671875,1918.8199462890625,18.923599243164062,11.300000190734863,7.988092250333653,436.34870294393227,437.8537447772384,1753.7125731917185,150.24345683669677,14.86393576626715,65.43014084126287,3.2198413410746536,0,0,11.310011068978836,3.676121939269456,2.3645034729258807,447.3369104990763,N,ToRies_Labprocessed2018_sharedSeaGlass
,C09,,20180719   15:25 ET,42.22303,-70.29053166666667,25.692,7.4318,31.9403,,,,,,,,,,2161.968017578125,2043.894287109375,7.43179988861084,35.69200134277344,7.946273756633818,478.4988946334914,480.41128190819177,1926.7528874216166,93.8318057124217,23.309566125066535,46.61271290547024,0.9503375547510725,0,0,14.944374714289925,2.2595396816552715,1.4231420254541136,485.2631958427932,N,ToRies_Labprocessed2018_sharedSeaGlass
,C08,,20180719   15:42 ET,42.206905,-70.28465833333334,1.204,17.7087,31.354,,,,,,,,,,2120.3544921875,1917.2313232421875,17.70870018005371,11.204000473022461,8.006118470925921,415.392817652651,416.8475744892382,1753.586234045148,148.99163378636482,14.653494481519203,65.8027328858037,2.992269653107568,0,0,11.355895013095806,3.6400599443597743,2.3343064162251905,425.19978533473653,N,ToRies_Labprocessed2018_sharedSeaGlass
,C07,,20180719   16:13 ET,42.210695,-70.26703833333333,1.239,15.4214,31.4697,,,,,,,,,,2132.27685546875,1940.1968994140625,15.42140007019043,11.23900032043457,8.015039232020769,407.22169456106866,408.68964774036266,1783.6268703697458,141.20887817485843,15.361097135870939,63.78305712292367,2.4589361756580157,0,0,11.767849377304445,3.4384887138934315,2.194283748463266,415.7497336134689,N,ToRies_Labprocessed2018_sharedSeaGlass
,C07,,20180719   16:13 ET,42.210695,-70.26703833333333,1.239,15.4214,31.4697,,,,,,,,,,2126.570068359375,1934.517578125,15.42140007019043,11.23900032043457,8.01576566839549,405.3070694152793,406.7681207518978,1778.212729194815,141.01592080176707,15.288874208566234,63.87230104954683,2.463052634677344,0,0,11.749915549505861,3.4337901300776497,2.191285330563535,413.7950123769455,N,ToRies_Labprocessed2018_sharedSeaGlass
,S03,,20180719   16:55 ET,42.194383333333334,-70.27426166666666,1.003,18.6984,31.2877,,,,,,,,,,2120.504150390625,1911.7506103515625,18.698400497436523,11.003000259399414,8.003434382736469,418.50694547835366,419.95452177721006,1744.3126704827112,153.08345884443546,14.354516049595043,66.77403650639242,3.2606539560472485,0,0,11.181255865168662,3.7467857254132104,2.4080428370558473,428.9205719416996,N,ToRies_Labprocessed2018_sharedSeaGlass
,S02,,20180719   17:22 ET,42.18955833333333,-70.304885,1.026,19.5276,31.2369,,,,,,,,,,2117.0224609375,1903.7777099609375,19.527599334716797,11.026000022888184,8.001060136675662,420.37327335899414,421.8123140264851,1733.4341513581112,156.25534626093756,14.088211611731818,67.58676171113993,3.500980976585347,0,0,11.0342499739504,3.830395413482037,2.466507292913442,431.3071016908446,N,ToRies_Labprocessed2018_sharedSeaGlass
WN186014,F06,F06-d,2018-07-24 08:41:32,42.1708450317383,-70.5759201049805,33.4251327514648,8.43161010742188,31.8221073150635,24.7170543670654,33.6209335327148,0.635665535926819,0.664095222949982,8.73576736450195,91.5384979248047,2046.00756835938,2.53433442115784,8.1377010345459,2175.998291015625,2054.199951171875,8.431610107421875,43.425132751464844,7.940334934417918,491.67856836388285,493.6180422999987,1934.1955645401747,96.84426247341766,23.160215025563694,47.08723106097409,1.038531773895675,0,0,14.780792884703722,2.3304245425576857,1.469710865406172,498.95886476646956,N,ToRies_Labprocessed2018_sharedSeaGlass
WN186018,F06,F06-m,2018-07-24 08:45:02,42.171085357666,-70.5761337280273,10.1605911254883,12.322229385376,31.6658744812012,23.9415950775146,36.8475494384766,1.00705623626709,5.60374689102173,9.745436668396,111.125900268555,2064.50268554688,136.293991088867,8.06984329223633,2173.801025390625,1990.61279296875,12.322229385375977,20.16059112548828,8.03658195751288,389.36071866561895,390.82099371338626,1839.3453190407752,135.11682240773442,16.150687655556343,62.31711864753692,1.914235104555749,0,0,12.25780039726324,3.2732097767643085,2.0768905800977358,396.3229178603301,N,ToRies_Labprocessed2018_sharedSeaGlass
WN186019,F06,F06-s,2018-07-24 08:46:12,42.1712074279785,-70.5762176513672,1.84564697742462,16.3862609863281,31.4223175048828,22.9118003845215,40.2097282409668,1.19576930999756,2.06217241287231,9.43459606170654,116.750411987305,2069.83666992188,1420.3193359375,8.07384490966797,2141.103515625,1927.4825439453125,16.386260986328125,11.845646858215332,8.046149292642538,376.31423557823075,377.6542919957405,1758.246829772808,155.4408913615789,13.794825172759682,69.08774263419731,2.8964287064094583,0,0,11.15830950592874,3.78957970040965,2.423228271602883,384.60131864318475,N,ToRies_Labprocessed2018_sharedSeaGlass
,SG1,,"20180809, 10:58",42.346533,-70.960667,1.0,19.8,30.6,,,,,,,,,,2097.9267578125,1959.180908203125,18.5,11.0,7.8515159872403135,622.9359918560828,625.0960301401474,1827.362609562903,110.24974207983061,21.568573398703755,47.85194819597958,2.2271186462944073,0,0,13.449377949148408,2.710096552943385,1.7375123816445006,638.2786306918581,N,ToRies_Labprocessed2018_sharedSeaGlass
,SG1,,"20180809, 11:03",42.346533,-70.960667,4.573170732,17.3,31.0,,,,,,,,,,2107.0654296875,1981.034423828125,18.0,14.57317066192627,7.818893964144466,678.0281701500236,680.3940331909876,1854.5290799845693,102.74159055641401,23.76373871380605,45.08238039942515,1.986241368235577,0,0,13.96465632199697,2.515588885163682,1.612801156317448,694.287152770147,Y,ToRies_Labprocessed2018_sharedSeaGlass
,SG1,,"20180809, 11:03",42.346533,-70.960667,4.573170732,17.3,31.0,,,,,,,,,,2103.81298828125,1986.644287109375,18.0,14.57317066192627,7.794662751478882,720.4956500601581,723.0096960905398,1863.7431497747689,97.64892906787036,25.252151940346504,42.90989682147362,1.878455063059013,0,0,14.308713517084602,2.3908969997538763,1.532858357174713,737.7729945244902,Y,ToRies_Labprocessed2018_sharedSeaGlass
,38,,"20180809, 12:11",42.320491,-71.017133,7.6,17.6,30.7,,,,,,,,,,2115.675537109375,1994.3092041015625,18.100000381469727,16.09756088256836,7.807298409916175,703.0619850426749,705.5121213626121,1869.1978122122678,100.50080723819103,24.61062895225594,43.55031986115354,1.9416317558315808,0,0,14.198180039962553,2.465344994461509,1.5796307259347693,720.0133040166136,N,ToRies_Labprocessed2018_sharedSeaGlass
,38,,"20180809, 12:15",42.320491,-71.017133,1.0,19.2,30.9,,,,,,,,,,2096.164794921875,1968.840087890625,18.0,11.0,7.824955575389033,664.7093425675951,667.028731843436,1842.309890327645,103.22052660073932,23.309720195677187,45.419166872963636,2.0098925610405702,0,0,13.887583653492603,2.530450451650641,1.6218007649376576,680.6496984060601,N,ToRies_Labprocessed2018_sharedSeaGlass
,139,,"20180809, 12:32",42.290161,-70.967209,5.8,17.6,31.0,,,,,,,,,,2128.606201171875,1988.6312255859375,18.5,15.487804412841797,7.846035588298298,639.067486693723,641.2834611363722,1854.9126296298282,111.63980155921087,22.07877630688881,48.21208278760215,2.216423967073737,0,0,13.470140458894901,2.73498151875414,1.7555911956654546,654.8044326007453,N,ToRies_Labprocessed2018_sharedSeaGlass
,139,,"20180809, 12:35",42.290161,-70.967209,1.0,19.9,31.1,,,,,,,,,,2100.337646484375,1950.358642578125,18.5,15.487804412841797,7.873843683009253,585.8171656596342,587.8484939531186,1813.4817468503084,116.6488761501521,20.22799970696613,51.204541621691284,2.3673652782233146,0,0,13.00137003182739,2.8557819148847767,1.8336500265349487,600.2421415387619,N,ToRies_Labprocessed2018_sharedSeaGlass
,124,,"20180809, 12:54",42.272975,-70.897137,5.5,19.4,30.7,,,,,,,,,,2129.41650390625,1960.628173828125,18.200000762939453,11.0,7.926817719353424,518.6353227058542,520.4404744888406,1813.6411381833911,128.88447137243907,18.102590766559462,55.43850569433571,2.579933541104087,0,0,12.471879549968403,3.164673028329272,2.0280809297900495,531.2065034121041,Y,ToRies_Labprocessed2018_sharedSeaGlass
,124,,"20180809, 12:54",42.272975,-70.897137,5.5,19.4,30.7,,,,,,,,,,2112.845703125,1963.6214599609375,17.799999237060547,28.292682647705078,7.8860045053251,571.5043516698522,573.5035346915569,1827.0237356565979,116.41810055682808,20.17963486377781,50.7344315423029,2.264551310757435,0,0,13.125058157802235,2.8489391408840676,1.824366132111957,585.0664563032162,Y,ToRies_Labprocessed2018_sharedSeaGlass
,124,,"20180809, 12:57",42.272975,-70.897137,1.0,20.6,31.4,,,,,,,,,,2110.99462890625,1959.634033203125,17.700000762939453,11.0,7.884925411852421,570.4991034292544,572.4972801314244,1822.293917054847,117.21504845355985,20.125047965580688,52.0203023890364,2.26363447146972,0,0,12.995259682196478,2.862908977587384,1.8361195954154115,583.9614730894206,N,ToRies_Labprocessed2018_sharedSeaGlass
,141,,"20180809, 13:10",42.305944,-70.931408,16.5,14.9,31.0,,,,,,,,,,2137.13623046875,2018.4105224609375,18.299999237060547,11.0,7.7912713957546105,739.2675175570713,741.8373718374767,1893.1235422218679,99.59961861023814,25.68731881779523,42.913118931572335,1.916778342428514,0,0,14.330097920950214,2.4410847942873235,1.5660981696359801,757.2794061476349,N,ToRies_Labprocessed2018_sharedSeaGlass
,141,,"20180809, 13:15",42.305944,-70.931408,1.0,18.7,31.4,,,,,,,,,,2105.242431640625,1960.1480712890625,18.200000762939453,18.231706619262695,7.861523526902839,604.6868238696742,606.7914847951233,1825.5183835275363,113.6043472694102,21.025372738228775,50.279381275393085,2.249914170081698,0,0,13.1873039039615,2.773282854754107,1.7809132263820369,619.3389256210631,N,ToRies_Labprocessed2018_sharedSeaGlass
,H2,,"20180809, 14:08",42.3676987,-71.0477727,13.1,18.1,30.8,,,,,,,,,,2127.669921875,2036.7086181640625,17.899999618530273,25.2439022064209,7.719871162380347,881.6924835768385,884.7728647517606,1921.6280103067068,84.05537257021143,31.025257057740824,36.388760363817084,1.5619104151496668,0,0,15.460839149244109,2.0569321553625928,1.317840309462892,902.7255798647659,N,ToRies_Labprocessed2018_sharedSeaGlass
,H2,,"20180809, 14:10",42.3676987,-71.0477727,1.0,21.6,27.9,,,,,,,,,,1987.822998046875,1790.7750244140625,19.100000381469727,11.0,8.038627510520426,368.05549172843746,369.32218156930844,1633.2962287840564,144.7654831235326,12.713274240291634,61.568440594180814,3.436745620556,0,0,11.22647300714768,3.6262161772130326,2.3070774226131627,377.42721731164573,N,ToRies_Labprocessed2018_sharedSeaGlass
,C2,,"20180809, 14:18",42.3699199,-71.0564037,9.75,18.3,31.4,,,,,,,,,,2139.253173828125,2034.3642578125,18.299999237060547,22.073171615600586,7.746877323052304,825.6973550382907,828.5676581853523,1913.8714849701405,91.86504645637348,28.627736757194135,39.92499561253939,1.7447763202566926,0,0,14.846968558427578,2.2415046235157754,1.4398337198609126,845.8112332866972,N,ToRies_Labprocessed2018_sharedSeaGlass
,C2,,"20180809, 14:20",42.3699199,-71.0564037,1.0,20.6,25.4,,,,,,,,,,1881.6971435546875,1770.5098876953125,19.299999237060547,11.0,7.857550368198037,577.1881636069237,579.1696414578507,1659.4005411057537,91.01377244167911,20.09555903810219,38.09624762314128,2.186911852025591,0,0,14.29679099780952,2.318451350841749,1.4604258984761238,592.0608263351911,N,ToRies_Labprocessed2018_sharedSeaGlass
,M2,,"20180809, 14:30",42.3737104,-71.0463438,12.5,17.5,31.0,,,,,,,,,,1957.377197265625,1744.5029296875,18.600000381469727,25.2439022064209,8.042456073937952,346.6776551678829,347.87825919128073,1582.172172192653,150.3877622221173,11.942988105271027,70.91930044895032,3.5194410900575157,0,0,10.550551747374056,3.6790153306391393,2.3624096806018082,355.2600797132012,N,ToRies_Labprocessed2018_sharedSeaGlass
,M2,,"20180809, 14:33",42.3737104,-71.0463438,1.0,23.1,26.7,,,,,,,,,,2124.175048828125,2037.9207763671875,19.5,11.0,7.733765554389686,883.525690027154,886.5512565613334,1924.4636701730692,83.08510549734025,30.371980595111793,31.83638184678831,1.7235201733125103,0,0,16.03170253207552,2.0994556713304635,1.330644422224071,906.5224377493986,N,ToRies_Labprocessed2018_sharedSeaGlass
WN188030,F06,F06-d,2018-09-05 09:10:15,42.1720352172852,-70.5770034790039,1.55375361442566,22.0153789520264,31.2449951171875,21.3647613525391,45.1595115661621,0.943541467189789,1.72041404247284,8.09888458251953,111.352088928223,1937.7314453125,1345.0009765625,8.1024284362793,2138.835693359375,1883.70361328125,22.015378952026367,11.553753852844238,8.051733158439522,376.88637146936304,378.13731580681247,1687.0393905016772,184.86789014262362,11.796352567252201,77.22360770840606,4.845896753357191,0,0,10.071991373436989,4.550285104014548,2.9492827224262808,388.09525296669983,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18802F,F06,F06-m,2018-09-05 09:09:05,42.1720008850098,-70.5768356323242,11.1755867004395,20.8347835540771,31.3929138183594,21.7961959838867,44.254566192627,0.939718723297119,3.24092674255371,8.2855920791626,111.591270446777,1928.55346679688,132.442306518555,8.07289218902588,2151.102294921875,1913.227294921875,20.83478355407715,21.175586700439453,8.03240335679558,400.11823978155525,401.4658449426777,1726.8301003097713,173.47628329341478,12.920873715608575,73.15334302258854,4.175757963071645,0,0,10.50009887425448,4.250153887764371,2.7475127421982304,411.28151864309046,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18802C,F06,F06-s,2018-09-05 09:05:46,42.1716651916504,-70.5768356323242,33.8943214416504,10.3490695953369,32.1091499328613,24.6382389068604,35.569694519043,0.687473654747009,0.44625648856163,7.93762350082397,86.9781494140625,1911.15258789063,3.71229553222656,8.07935619354248,2187.60986328125,2069.03125,10.349069595336914,43.89432144165039,7.90365996558986,558.3814795605174,560.5297295703278,1948.1213963491218,96.2830052314166,24.626952459369218,45.7894536255353,1.145757787217085,0,0,14.827180425250575,2.3143170755373808,1.465228342530496,567.4395450462832,N,ToRies_Labprocessed2018_sharedSeaGlass
WN188060,N07,N07-d,2018-09-05 10:51:28,42.3580017089844,-70.7051696777344,1.92891836166382,22.0668106079102,31.3630332946777,21.4401435852051,45.3603172302246,0.980727732181549,1.37316107749939,8.05940055847168,110.988243103027,2169.39575195313,1428.40478515625,8.07474040985107,2151.051025390625,1928.174560546875,22.066810607910156,11.928918838500977,7.983446010372225,457.2482271869645,458.76494152423874,1749.2884867669443,164.60311234967935,14.282919863462103,68.39735760759247,4.169609692653234,0,0,10.835148548448757,4.04816658017797,2.6250744745463113,470.884295439531,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18805F,N07,N07-m,2018-09-05 10:50:22,42.3578338623047,-70.7053298950195,10.8282957077026,15.8461303710938,31.7387580871582,23.2759876251221,40.0850296020508,0.8961580991745,4.51385688781738,8.05088043212891,98.7532043457031,2174.53247070313,225.14111328125,8.05552101135254,2194.728759765625,2004.761962890625,15.84613037109375,20.82829475402832,7.999652422641847,445.9029019354829,447.50165706614416,1846.3652166985178,141.81479111606023,16.581939504333377,62.305821564784566,2.4382869820475115,0,0,12.009926096192292,3.4432452115475143,2.201166360247981,455.4481443350912,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18805C,N07,N07-s,2018-09-05 10:46:23,42.3573341369629,-70.7056655883789,49.4219169616699,8.97728252410889,32.1145553588867,24.8640232086182,34.3802757263184,1.2103134393692,0.38779491186142,7.31968450546265,77.7991943359375,2166.10034179688,1.76055872440338,8.05920600891113,2205.83740234375,2101.52685546875,8.977282524108887,59.42191696166992,7.88224989732211,589.1736386056456,591.481180155514,1986.1221981792237,88.20595299701567,27.198677306507733,42.36702122027661,0.9497434202364727,0,0,15.590082030355086,2.1130710092505764,1.3350151458636184,598.1233404097807,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1880A2,F22,F22-d,2018-09-05 12:53:54,42.4809989929199,-70.6171646118164,1.62750399112701,22.7812385559082,31.3306503295898,21.216760635376,45.986572265625,0.917572498321533,0.873161137104034,8.14684677124023,113.617561340332,2164.810546875,1875.85974121094,8.10880088806152,2127.72265625,1888.4417724609375,22.781238555908203,11.627504348754883,8.00942029550775,420.4311343045292,421.8134959447996,1700.9469241446984,174.60730717845993,12.887505486751035,72.85174312683203,4.719318426767609,0,0,10.365091792260193,4.301248653070697,2.794410089142385,433.4652775373908,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1880A1,F22,F22-m,2018-09-05 12:52:51,42.4808349609375,-70.6171646118164,9.76511001586914,18.4152393341064,31.718282699585,22.6610069274902,42.4136238098145,0.967353165149689,4.01171445846558,8.94355964660645,115.333755493164,2158.63305664063,375.574432373047,8.10005283355713,2173.419921875,1958.04931640625,18.415239334106445,19.76511001586914,8.017154709768258,421.66231583411536,423.1259891594143,1785.1144662270124,158.38900989347204,14.545891992794871,68.2979963630301,3.2391347710845886,0,0,11.156973134766398,3.858448861349031,2.481203087271132,431.99546532468037,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN1880A1,F22,F22-m,2018-09-05 12:52:51,42.4808349609375,-70.6171646118164,9.76511001586914,18.4152393341064,31.718282699585,22.6610069274902,42.4136238098145,0.967353165149689,4.01171445846558,8.94355964660645,115.333755493164,2158.63305664063,375.574432373047,8.10005283355713,2168.542236328125,1953.546630859375,18.415239334106445,19.76511001586914,8.017068338052296,420.78248702183635,422.24310628725135,1781.0354518403947,157.9956635144707,14.51554094079161,68.2867804338955,3.2384906417625055,0,0,11.15170075529609,3.8488667136407124,2.475041218776585,431.0940756512525,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN18809D,F22,F22-s,2018-09-05 12:48:23,42.4803352355957,-70.6171646118164,75.5780944824219,7.24677038192749,32.2170333862305,25.1951942443848,32.9903717041016,1.50012576580048,0.295578747987747,7.35343456268311,75.1731948852539,2158.54736328125,2.7444212436676,8.08545684814453,2210.291015625,2110.14111328125,7.24677038192749,85.57809448242188,7.894945684203217,563.583148507876,565.841070852589,1997.4631383320773,85.09166934420665,27.586288960369103,41.83665772224604,0.82092789363829,0,0,15.897973055926242,2.026500196440088,1.2776562642088176,571.4822891219122,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1880C0,N01,N01-d,2018-09-05 14:15:50,42.4199981689453,-70.8663330078125,1.64674305915833,21.5333156585693,31.2770957946777,21.5206089019775,44.7524566650391,1.03933227062225,2.11638450622559,8.52022647857666,116.148132324219,2179.98852539063,986.651672363281,8.09496879577637,2133.579833984375,1914.6060791015625,21.533315658569336,11.646742820739746,7.987438129822561,449.2433526716798,450.7433725093706,1738.9903611511343,161.37313138577886,14.242587853599813,67.85172478113147,4.002085675835455,0,0,10.894018489299617,3.9675234747854766,2.5684567356247356,462.2597670914447,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1880BF,N01,N01-m,2018-09-05 14:15:09,42.4198341369629,-70.8663330078125,5.79269170761108,19.0579261779785,31.3534603118896,22.2234306335449,42.5632133483887,1.17477750778198,5.82715463638306,8.46631717681885,110.282272338867,2164.66259765625,375.140563964844,8.07217788696289,2117.162353515625,1951.00439453125,19.057926177978516,15.792691230773926,7.9087378503022405,550.537115405508,552.432825819739,1805.3956090283407,126.92422645862065,18.684543010639207,55.269261735293334,2.661604511712999,0,0,12.453101628513664,3.1043721813088596,1.9974049370040254,564.5006850386661,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN1880BF,N01,N01-m,2018-09-05 14:15:09,42.4198341369629,-70.8663330078125,5.79269170761108,19.0579261779785,31.3534603118896,22.2234306335449,42.5632133483887,1.17477750778198,5.82715463638306,8.46631717681885,110.282272338867,2164.66259765625,375.140563964844,8.07217788696289,2133.80224609375,1951.2352294921875,19.057926177978516,15.792691230773926,7.945272040730455,503.691993389031,505.4263980834885,1796.739091105288,137.40146097606635,17.094677999429003,59.37664524908214,2.8951942959723267,0,0,11.975554640789792,3.36062929061345,2.162285043309953,516.4674049399333,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN1880BC,N01,N01-s,2018-09-05 14:11:48,42.4193344116211,-70.865837097168,27.5447940826416,10.3384208679199,31.9038543701172,24.4799098968506,35.352897644043,1.30940306186676,0.888197779655457,6.80897903442383,74.4963836669922,2165.263671875,4.85288572311401,8.10515594482422,2187.602294921875,2085.239013671875,10.338420867919922,37.54479217529297,7.859819772454684,625.3598705469884,627.7661376315599,1970.0930685566425,87.52265545880523,27.623203959849068,41.447243644100745,1.0306612911052377,0,0,15.552476248820968,2.1086450911937797,1.3342108358335294,635.5000979842886,N,ToRies_Labprocessed2018_sharedSeaGlass
SG1,SG1,,"20180927, 10:34",42.346533,-70.960667,1.0,18.5,29.0,,,,,,,,,,2018.069091796875,1919.15087890625,18.5,11.0,7.77545917387618,753.7422217380989,756.3558322479349,1806.7058293071393,86.11820520868835,26.3269000388088,37.36651297744216,1.777499196054108,0,0,14.983124184787917,2.1393112686218743,1.3645392451176745,772.3207430824609,N,ToRies_Labprocessed2018_sharedSeaGlass
SG1,SG1,,"20180927, 10:38",42.346533,-70.960667,4.573170732,18.0,29.6,,,,,,,,,,2046.48779296875,1930.3861083984375,18.0,14.57317066192627,7.823565345634007,671.8391375865705,674.1834050596128,1810.6670597191414,95.99063838825973,23.728362741430846,41.93724100699308,1.9174911983310599,0,0,14.303827235000712,2.37193064294211,1.5142212012027296,687.9604111578551,Y,ToRies_Labprocessed2018_sharedSeaGlass
