DATE,TIME,Temp_deg_C,pH_units,Depth_m,SpCond_uS/cm,HDO_mg/l,HDO_%Sat,Chl_ug/l,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV,Timestamp,TIME_BIN,lat,lon,ele
04/29/19,13:26:30,6.01,8.21,11.16,49710.0,10.07,99.6,3.41,-56.2,9.03,31.97,31810,-0.2,2019-04-29 13:26:30,2019-04-29-13-26,42.194444742053747,-70.354079268872738,8.789999999999999
04/29/19,13:26:35,6.19,8.22,6.42,49670.0,10.18,101.1,1.93,-56.8,9.08,31.96,31780,-0.2,2019-04-29 13:26:35,2019-04-29-13-26,42.194444742053747,-70.354079268872738,8.789999999999999
04/29/19,13:26:40,6.38,8.22,2.23,49660.0,10.22,101.9,0.78,-56.9,9.09,31.98,31780,-0.2,2019-04-29 13:26:40,2019-04-29-13-26,42.194444742053747,-70.354079268872738,8.789999999999999
04/29/19,13:26:45,6.84,8.21,0.22,28030.0,11.35,103.7,-4.42,-56.7,9.01,17.10,17940,-0.2,2019-04-29 13:26:45,2019-04-29-13-26,42.194444742053747,-70.354079268872738,8.789999999999999
04/29/19,13:51:15,7.66,8.21,0.55,49600.0,9.63,99.0,1.40,-56.8,9.08,32.06,31740,-0.2,2019-04-29 13:51:15,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:20,7.49,8.22,1.66,49770.0,8.91,91.2,2.03,-57.1,9.01,32.17,31850,-0.2,2019-04-29 13:51:20,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:25,6.17,8.24,7.85,49650.0,9.28,92.0,1.48,-57.9,9.09,31.94,31770,-0.2,2019-04-29 13:51:25,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:30,5.75,8.25,14.33,49860.0,9.44,92.8,5.21,-58.2,9.08,32.05,31910,-0.2,2019-04-29 13:51:30,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:35,4.71,8.19,20.29,50360.0,9.78,94.0,3.82,-55.1,9.04,32.27,32230,-0.2,2019-04-29 13:51:35,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:40,4.59,8.18,25.90,50510.0,9.87,94.5,6.16,-54.3,9.11,32.35,32320,-0.2,2019-04-29 13:51:40,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:45,4.58,8.18,26.93,50490.0,9.90,94.8,2.59,-54.2,9.09,32.34,32310,-0.2,2019-04-29 13:51:45,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:50,4.58,8.18,26.96,50550.0,9.96,95.4,9.31,-54.4,9.01,32.38,32350,-0.2,2019-04-29 13:51:50,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:51:55,4.60,8.18,24.26,50490.0,10.06,96.4,10.91,-54.5,9.09,32.34,32310,-0.2,2019-04-29 13:51:55,2019-04-29-13-51,42.18804432079196,-70.337864644825459,8.789999999999999
04/29/19,13:52:00,4.66,8.19,19.60,50480.0,10.10,96.9,3.30,-54.8,9.01,32.35,32310,-0.2,2019-04-29 13:52:00,2019-04-29-13-52,42.188057815656066,-70.337453680112958,6.39
04/29/19,13:52:05,5.23,8.21,14.34,50220.0,10.06,97.8,3.43,-55.8,8.98,32.24,32140,-0.2,2019-04-29 13:52:05,2019-04-29-13-52,42.188057815656066,-70.337453680112958,6.39
04/29/19,13:52:10,6.04,8.25,9.73,49720.0,10.02,99.1,3.14,-58.8,9.03,31.98,31820,-0.2,2019-04-29 13:52:10,2019-04-29-13-52,42.188057815656066,-70.337453680112958,6.39
04/29/19,13:52:15,6.18,8.27,4.67,49690.0,10.07,99.9,1.64,-59.7,9.03,31.97,31800,-0.2,2019-04-29 13:52:15,2019-04-29-13-52,42.188057815656066,-70.337453680112958,6.39
04/29/19,13:52:20,7.00,8.27,0.27,49520.0,10.04,101.6,0.15,-59.7,9.01,31.95,31690,-0.3,2019-04-29 13:52:20,2019-04-29-13-52,42.188057815656066,-70.337453680112958,6.39
04/29/19,14:20:10,7.18,8.22,0.59,49520.0,9.80,99.5,0.81,-57.2,9.11,31.96,31690,-0.2,2019-04-29 14:20:10,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:15,6.50,8.22,3.31,50300.0,9.78,98.1,0.88,-57.2,9.09,32.44,32190,-0.2,2019-04-29 14:20:15,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:20,5.91,8.23,10.21,49860.0,9.97,98.4,2.69,-57.5,9.08,32.06,31910,-0.2,2019-04-29 14:20:20,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:25,4.90,8.21,16.97,50400.0,10.28,99.2,9.65,-56.2,9.01,32.32,32260,-0.2,2019-04-29 14:20:25,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:30,4.46,8.17,23.54,50640.0,10.42,99.6,4.87,-54.0,9.09,32.43,32410,-0.2,2019-04-29 14:20:30,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:35,4.34,8.15,29.88,50680.0,10.46,99.7,2.58,-52.3,9.09,32.44,32430,-0.2,2019-04-29 14:20:35,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:40,4.34,8.14,31.36,50730.0,10.45,99.6,3.15,-52.0,9.04,32.48,32470,-0.2,2019-04-29 14:20:40,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:45,4.35,8.14,31.14,50710.0,10.45,99.7,9.48,-52.1,9.08,32.46,32450,-0.2,2019-04-29 14:20:45,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:50,4.36,8.14,26.86,50750.0,10.45,99.7,5.77,-52.1,9.08,32.49,32480,-0.2,2019-04-29 14:20:50,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:20:55,4.52,8.15,21.01,50560.0,10.44,99.8,2.72,-52.6,9.03,32.38,32350,-0.2,2019-04-29 14:20:55,2019-04-29-14-20,42.174617182463408,-70.31005441211164,8.310000000000001
04/29/19,14:21:00,4.85,8.18,15.64,50320.0,10.37,100.0,6.40,-54.5,9.08,32.26,32200,-0.2,2019-04-29 14:21:00,2019-04-29-14-21,42.174543086439371,-70.309655433520675,6.87
04/29/19,14:21:05,5.60,8.21,10.69,49790.0,10.22,100.1,5.59,-56.5,9.08,31.98,31870,-0.2,2019-04-29 14:21:05,2019-04-29-14-21,42.174543086439371,-70.309655433520675,6.87
04/29/19,14:21:10,6.07,8.24,5.50,49760.0,10.18,100.8,1.95,-58.0,9.01,32.01,31840,-0.2,2019-04-29 14:21:10,2019-04-29-14-21,42.174543086439371,-70.309655433520675,6.87
04/29/19,14:21:15,6.85,8.24,2.03,49670.0,10.57,106.7,1.73,-58.3,9.08,32.03,31790,-0.2,2019-04-29 14:21:15,2019-04-29-14-21,42.174543086439371,-70.309655433520675,6.87
04/29/19,14:53:40,7.08,8.19,0.66,49630.0,8.98,91.1,0.90,-55.6,9.04,32.03,31760,-0.2,2019-04-29 14:53:40,2019-04-29-14-53,42.178028952330351,-70.244730468839407,4.46
04/29/19,14:53:45,6.38,8.20,2.28,49440.0,9.24,92.0,0.80,-55.9,9.13,31.82,31640,-0.2,2019-04-29 14:53:45,2019-04-29-14-53,42.178028952330351,-70.244730468839407,4.46
04/29/19,14:53:50,5.60,8.21,9.27,49780.0,9.49,93.0,3.23,-56.4,9.08,31.97,31850,-0.2,2019-04-29 14:53:50,2019-04-29-14-53,42.178028952330351,-70.244730468839407,4.46
04/29/19,14:53:55,4.81,8.16,15.63,50440.0,9.69,93.3,4.49,-53.3,9.01,32.33,32280,-0.2,2019-04-29 14:53:55,2019-04-29-14-53,42.178028952330351,-70.244730468839407,4.46
04/29/19,14:54:00,4.77,8.14,20.84,50530.0,9.76,94.0,2.70,-52.4,9.08,32.40,32340,-0.2,2019-04-29 14:54:00,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:05,4.74,8.14,25.67,50520.0,9.84,94.6,2.72,-52.2,9.06,32.38,32330,-0.2,2019-04-29 14:54:05,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:10,4.71,8.14,30.30,50590.0,9.87,94.9,4.82,-52.1,9.03,32.43,32370,-0.2,2019-04-29 14:54:10,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:15,4.71,8.14,30.15,50570.0,9.97,95.9,3.63,-52.2,9.06,32.42,32360,-0.2,2019-04-29 14:54:15,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:20,4.72,8.15,30.11,50620.0,10.08,97.0,7.17,-52.4,9.01,32.45,32390,-0.2,2019-04-29 14:54:20,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:25,4.72,8.15,26.15,50560.0,10.13,97.4,3.52,-52.5,9.01,32.41,32350,-0.2,2019-04-29 14:54:25,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:30,4.76,8.15,22.05,50510.0,10.22,98.3,4.73,-52.8,9.06,32.38,32330,-0.2,2019-04-29 14:54:30,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:35,4.79,8.16,17.11,50510.0,10.28,99.0,5.25,-53.2,8.84,32.39,32330,-0.2,2019-04-29 14:54:35,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:40,4.90,8.17,12.58,50440.0,10.29,99.3,4.23,-53.7,8.99,32.35,32280,-0.2,2019-04-29 14:54:40,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:45,5.54,8.21,8.82,50000.0,10.21,99.9,4.50,-56.1,9.08,32.12,32000,-0.2,2019-04-29 14:54:45,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:50,5.96,8.23,6.63,49930.0,10.16,100.4,2.01,-57.6,9.08,32.12,31950,-0.2,2019-04-29 14:54:50,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:54:55,6.10,8.25,3.48,49810.0,10.24,101.5,2.68,-58.4,9.03,32.05,31880,-0.2,2019-04-29 14:54:55,2019-04-29-14-54,42.178353080525994,-70.24152179248631,7.83
04/29/19,14:55:00,6.19,8.25,1.23,49740.0,10.35,102.8,1.11,-58.7,9.03,32.01,31830,-0.2,2019-04-29 14:55:00,2019-04-29-14-55,42.178435726091266,-70.239913892000914,7.35
04/29/19,15:14:20,7.67,8.22,0.74,49630.0,9.79,100.7,0.52,-57.3,9.06,32.09,31760,-0.2,2019-04-29 15:14:20,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:25,6.16,8.24,7.65,49700.0,10.13,100.5,1.43,-58.1,9.03,31.98,31810,-0.3,2019-04-29 15:14:25,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:30,5.96,8.24,14.31,49790.0,10.22,100.9,4.88,-58.2,9.01,32.02,31860,-0.2,2019-04-29 15:14:30,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:35,4.79,8.22,20.39,50400.0,10.53,101.4,4.67,-56.8,9.04,32.31,32260,-0.2,2019-04-29 15:14:35,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:40,4.52,8.16,26.45,50600.0,10.59,101.4,4.06,-53.4,9.06,32.41,32380,-0.2,2019-04-29 15:14:40,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:45,4.48,8.15,32.09,50600.0,10.58,101.2,2.37,-52.8,9.01,32.41,32380,-0.2,2019-04-29 15:14:45,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:50,4.46,8.15,32.66,50660.0,10.56,101.0,1.67,-52.6,9.04,32.44,32420,-0.2,2019-04-29 15:14:50,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:14:55,4.46,8.15,32.48,50600.0,10.56,101.0,1.91,-52.6,9.04,32.40,32390,-0.2,2019-04-29 15:14:55,2019-04-29-15-14,42.179190684109926,-70.214673718437552,3.98
04/29/19,15:15:00,4.46,8.15,31.54,50640.0,10.54,100.8,3.18,-52.7,9.03,32.43,32410,-0.3,2019-04-29 15:15:00,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:05,4.48,8.15,28.08,50570.0,10.48,100.1,2.01,-52.8,9.08,32.39,32370,-0.2,2019-04-29 15:15:05,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:10,4.55,8.16,23.50,50530.0,10.45,100.1,2.68,-53.1,9.03,32.36,32340,-0.3,2019-04-29 15:15:10,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:15,4.82,8.17,19.33,50350.0,10.37,99.8,4.16,-53.9,9.01,32.27,32220,-0.2,2019-04-29 15:15:15,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:20,5.67,8.22,15.81,49850.0,10.19,100.0,4.50,-56.9,9.03,32.03,31900,-0.2,2019-04-29 15:15:20,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:25,6.06,8.25,10.97,49700.0,10.13,100.3,4.53,-58.6,9.04,31.97,31810,-0.2,2019-04-29 15:15:25,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:30,6.15,8.26,6.26,49660.0,10.58,104.9,2.57,-59.2,8.96,31.95,31780,-0.2,2019-04-29 15:15:30,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:35,6.54,8.26,2.56,49340.0,10.64,106.4,2.25,-59.4,9.03,31.77,31580,-0.2,2019-04-29 15:15:35,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:15:40,7.67,8.25,0.16,49070.0,10.47,107.4,0.32,-58.9,9.01,31.69,31410,-0.2,2019-04-29 15:15:40,2019-04-29-15-15,42.179539455100894,-70.211123060435057,4.46
04/29/19,15:43:50,7.16,8.22,1.26,49540.0,9.57,97.2,0.88,-56.9,8.89,31.97,31700,-0.2,2019-04-29 15:43:50,2019-04-29-15-43,42.18282625079155,-70.170088112354279,6.87
04/29/19,15:43:55,6.10,8.22,7.85,49730.0,9.89,98.0,2.01,-57.0,9.03,32.00,31830,-0.3,2019-04-29 15:43:55,2019-04-29-15-43,42.18282625079155,-70.170088112354279,6.87
04/29/19,15:44:00,5.81,8.24,13.55,49750.0,10.00,98.4,3.83,-58.2,8.99,31.98,31840,-0.2,2019-04-29 15:44:00,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:05,5.44,8.23,19.40,50030.0,10.17,99.3,3.78,-57.3,8.96,32.13,32020,-0.2,2019-04-29 15:44:05,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:10,4.79,8.20,24.43,50370.0,10.37,99.8,2.39,-55.2,8.89,32.29,32240,-0.2,2019-04-29 15:44:10,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:15,4.58,8.17,29.96,50440.0,10.43,99.9,4.70,-53.9,8.86,32.31,32280,-0.2,2019-04-29 15:44:15,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:20,4.55,8.17,33.06,50490.0,10.44,99.9,14.24,-53.6,8.94,32.34,32310,-0.2,2019-04-29 15:44:20,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:25,4.55,8.17,32.66,50520.0,10.48,100.4,2.99,-53.6,8.93,32.35,32330,-0.2,2019-04-29 15:44:25,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:30,4.56,8.17,30.75,50530.0,10.50,100.5,2.88,-53.6,8.91,32.36,32340,-0.2,2019-04-29 15:44:30,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:35,4.63,8.17,26.04,50480.0,10.47,100.4,3.29,-53.9,8.69,32.34,32300,-0.2,2019-04-29 15:44:35,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:40,4.83,8.18,21.21,50340.0,10.42,100.4,5.44,-54.6,8.99,32.27,32220,-0.2,2019-04-29 15:44:40,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:45,5.54,8.22,16.21,49930.0,10.28,100.5,4.94,-56.7,8.96,32.07,31950,-0.2,2019-04-29 15:44:45,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:50,5.85,8.25,11.36,49760.0,10.27,101.1,5.79,-58.4,8.96,31.99,31840,-0.2,2019-04-29 15:44:50,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:44:55,6.12,8.26,6.64,49750.0,10.62,105.3,3.90,-59.0,8.99,32.01,31840,-0.2,2019-04-29 15:44:55,2019-04-29-15-44,42.182770008221269,-70.169631633907557,11.19
04/29/19,15:45:00,6.83,8.24,1.57,49860.0,10.53,106.2,1.81,-58.3,8.98,32.17,31910,-0.2,2019-04-29 15:45:00,2019-04-29-15-45,42.182752825319767,-70.169170210137963,6.39
04/29/19,15:45:05,7.24,8.24,0.16,49180.0,10.57,107.3,0.67,-58.0,8.74,31.73,31480,-0.2,2019-04-29 15:45:05,2019-04-29-15-45,42.182752825319767,-70.169170210137963,6.39
04/30/19,12:31:40,7.37,8.21,3.31,49580.0,9.14,93.3,1.38,-56.8,8.94,32.02,31730,-0.3,2019-04-30 12:31:40,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:31:45,7.12,8.21,9.17,49630.0,9.38,95.2,2.08,-56.5,8.98,32.03,31760,-0.3,2019-04-30 12:31:45,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:31:50,6.48,8.21,15.64,49790.0,9.65,96.5,1.29,-56.3,8.83,32.08,31870,-0.3,2019-04-30 12:31:50,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:31:55,5.00,8.18,22.47,50280.0,10.03,97.0,1.24,-54.2,8.94,32.25,32180,-0.3,2019-04-30 12:31:55,2019-04-30-12-31,42.187728993594646,-70.544991362839937,8.789999999999999
04/30/19,12:32:00,4.94,8.16,26.11,50330.0,10.04,97.0,2.79,-53.3,8.93,32.28,32210,-0.2,2019-04-30 12:32:00,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:05,4.94,8.16,26.17,50320.0,10.06,97.2,1.01,-53.3,8.69,32.27,32200,-0.3,2019-04-30 12:32:05,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:10,4.94,8.16,23.48,50310.0,10.09,97.5,1.19,-53.2,8.81,32.26,32200,-0.3,2019-04-30 12:32:10,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:15,5.27,8.16,18.50,50120.0,10.06,97.9,1.10,-53.5,8.84,32.17,32070,-0.3,2019-04-30 12:32:15,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:20,6.46,8.19,14.04,49800.0,9.86,98.6,1.13,-55.3,8.68,32.08,31870,-0.3,2019-04-30 12:32:20,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:25,6.99,8.21,9.35,49470.0,9.88,99.9,1.80,-56.3,8.76,31.91,31660,-0.2,2019-04-30 12:32:25,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:30,7.23,8.21,4.83,49480.0,9.90,100.7,1.98,-56.8,8.81,31.94,31670,-0.2,2019-04-30 12:32:30,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:35,7.43,8.22,0.35,49390.0,10.02,102.3,1.12,-57.2,8.78,31.89,31610,-0.3,2019-04-30 12:32:35,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:32:40,7.53,8.22,0.14,49420.0,10.14,103.8,0.55,-57.3,8.88,31.92,31630,-0.3,2019-04-30 12:32:40,2019-04-30-12-32,42.188530471175909,-70.541699789464474,6.39
04/30/19,12:54:10,7.38,8.21,0.53,49260.0,9.48,96.6,0.68,-56.8,8.98,31.79,31520,-0.2,2019-04-30 12:54:10,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:15,6.97,8.23,6.24,49400.0,9.67,97.7,1.82,-57.4,8.81,31.86,31620,-0.2,2019-04-30 12:54:15,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:20,6.86,8.21,12.92,49420.0,9.77,98.5,1.44,-56.7,8.89,31.86,31630,-0.2,2019-04-30 12:54:20,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:25,5.33,8.19,19.15,50180.0,10.17,99.1,1.03,-55.3,8.96,32.22,32110,-0.2,2019-04-30 12:54:25,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:30,4.97,8.17,25.77,50240.0,10.23,98.8,1.21,-53.6,8.89,32.21,32150,-0.2,2019-04-30 12:54:30,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:35,4.96,8.16,26.49,50160.0,10.23,98.7,1.20,-53.4,8.89,32.16,32100,-0.2,2019-04-30 12:54:35,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:40,4.97,8.16,26.43,50170.0,10.22,98.7,1.19,-53.4,8.74,32.17,32110,-0.2,2019-04-30 12:54:40,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:45,4.99,8.16,22.01,50180.0,10.25,99.1,1.06,-53.4,8.71,32.18,32120,-0.2,2019-04-30 12:54:45,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:50,5.46,8.17,17.36,49920.0,10.15,99.1,1.06,-53.9,8.69,32.05,31950,-0.2,2019-04-30 12:54:50,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:54:55,6.88,8.20,12.01,49470.0,9.87,99.5,1.33,-55.9,8.74,31.89,31660,-0.2,2019-04-30 12:54:55,2019-04-30-12-54,42.187145864591002,-70.474423617124557,9.27
04/30/19,12:55:00,6.99,8.22,6.60,49350.0,9.96,100.6,1.74,-56.9,8.84,31.82,31580,-0.2,2019-04-30 12:55:00,2019-04-30-12-55,42.186751328408718,-70.471334466710687,12.15
04/30/19,12:55:05,7.08,8.23,1.04,49200.0,10.01,101.3,1.21,-57.9,8.83,31.72,31480,-0.2,2019-04-30 12:55:05,2019-04-30-12-55,42.186751328408718,-70.471334466710687,12.15
04/30/19,13:20:00,6.84,8.23,5.09,49390.0,9.60,96.7,2.18,-57.8,8.88,31.83,31610,-0.2,2019-04-30 13:20:00,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:05,6.12,8.22,12.85,49300.0,9.93,98.2,1.33,-57.0,8.88,31.69,31550,-0.3,2019-04-30 13:20:05,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:10,4.94,8.18,20.06,50160.0,10.19,98.3,1.55,-54.5,8.93,32.16,32100,-0.3,2019-04-30 13:20:10,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:15,4.91,8.17,25.05,50170.0,10.19,98.3,1.31,-53.9,8.69,32.16,32110,-0.2,2019-04-30 13:20:15,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:20,4.92,8.17,24.97,50190.0,10.21,98.5,3.88,-53.9,8.96,32.17,32120,-0.3,2019-04-30 13:20:20,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:25,4.92,8.17,22.47,50230.0,10.23,98.7,1.38,-53.9,8.88,32.21,32150,-0.3,2019-04-30 13:20:25,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:30,4.97,8.17,17.80,50190.0,10.23,98.8,1.52,-54.0,8.84,32.18,32120,-0.3,2019-04-30 13:20:30,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:35,5.94,8.18,12.88,49980.0,10.05,99.4,0.94,-54.8,8.96,32.16,31990,-0.3,2019-04-30 13:20:35,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:40,6.77,8.22,8.07,49420.0,9.96,100.1,2.83,-56.9,8.96,31.85,31630,-0.3,2019-04-30 13:20:40,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:45,6.84,8.24,3.13,49380.0,10.02,100.9,2.38,-58.2,8.74,31.82,31600,-0.2,2019-04-30 13:20:45,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:20:50,7.31,8.25,0.24,49290.0,10.08,102.5,0.71,-58.6,8.88,31.81,31540,-0.3,2019-04-30 13:20:50,2019-04-30-13-20,42.1766103990376,-70.384832806885242,10.23
04/30/19,13:49:30,6.50,8.25,5.08,49270.0,9.81,98.0,5.30,-58.7,8.91,31.72,31530,-0.2,2019-04-30 13:49:30,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:35,6.36,8.25,11.99,49510.0,9.96,99.2,8.36,-58.7,8.81,31.87,31690,-0.2,2019-04-30 13:49:35,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:40,4.77,8.20,18.88,50180.0,10.33,99.3,2.25,-55.6,8.71,32.15,32110,-0.2,2019-04-30 13:49:40,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:45,4.29,8.14,24.26,50560.0,10.41,99.0,2.08,-52.1,8.69,32.35,32360,-0.2,2019-04-30 13:49:45,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:50,4.28,8.13,29.61,50560.0,10.37,98.6,2.02,-51.3,8.76,32.34,32360,-0.2,2019-04-30 13:49:50,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:49:55,4.29,8.12,30.34,50520.0,10.35,98.4,1.94,-51.1,8.71,32.32,32330,-0.2,2019-04-30 13:49:55,2019-04-30-13-49,42.171454438939691,-70.340586751699448,9.27
04/30/19,13:50:00,4.29,8.13,30.23,50480.0,10.33,98.2,1.43,-51.2,8.79,32.29,32300,-0.2,2019-04-30 13:50:00,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:05,4.29,8.13,26.53,50630.0,10.31,98.1,3.21,-51.2,8.89,32.40,32400,-0.2,2019-04-30 13:50:05,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:10,4.31,8.13,21.66,50530.0,10.30,98.0,4.89,-51.3,8.84,32.33,32340,-0.2,2019-04-30 13:50:10,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
04/30/19,13:50:15,4.89,8.16,16.54,50250.0,10.15,97.9,2.30,-53.0,8.89,32.21,32160,-0.2,2019-04-30 13:50:15,2019-04-30-13-50,42.171540688723326,-70.340667050331831,7.83
