20190319_SBNMS
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
03/19/19,14:59:25,12.90,8.56,0.3,0.17,-0.08,10.12,95.4,-77.7,9.33,0.00,0.2,-0.2
03/19/19,14:59:30,12.90,8.55,0.3,0.18,-0.10,10.12,95.4,-77.7,9.33,0.00,0.2,-0.2
03/19/19,14:59:35,12.90,8.55,0.3,0.18,-0.10,10.12,95.4,-77.2,9.33,0.00,0.2,-0.2
03/19/19,14:59:40,12.89,8.53,0.3,0.17,-0.10,10.12,95.4,-76.3,9.33,0.00,0.2,-0.2
03/19/19,14:59:45,12.89,8.53,0.3,0.18,-0.08,10.12,95.4,-76.4,9.33,0.00,0.2,-0.2
03/19/19,14:59:50,12.89,8.53,0.3,0.18,-0.09,10.12,95.4,-76.1,9.33,0.00,0.2,-0.2
03/19/19,14:59:55,12.88,8.52,0.3,0.18,-0.10,10.12,95.4,-75.9,9.31,0.00,0.2,-0.2
03/19/19,15:00:00,12.88,8.53,0.3,0.18,-0.09,10.12,95.4,-76.1,9.33,0.00,0.2,-0.2
03/19/19,15:00:05,12.88,8.52,0.3,0.18,-0.09,10.12,95.4,-75.6,9.33,0.00,0.2,-0.2
03/19/19,15:00:10,12.88,8.51,0.3,0.17,-0.08,10.13,95.4,-75.2,9.33,0.00,0.2,-0.2
03/19/19,15:00:15,12.87,8.51,0.3,0.18,-0.10,10.13,95.4,-75.4,9.34,0.00,0.2,-0.2
03/19/19,15:00:20,12.87,8.51,0.3,0.18,-0.08,10.13,95.4,-75.2,9.33,0.00,0.2,-0.2
03/19/19,15:00:25,12.87,8.50,0.3,0.17,-0.07,10.13,95.4,-74.8,9.33,0.00,0.2,-0.2
03/19/19,15:00:30,12.86,8.50,0.3,0.18,-0.09,10.13,95.4,-74.6,9.33,0.00,0.2,-0.2
03/19/19,15:00:35,12.86,8.50,0.3,0.18,-0.08,10.13,95.4,-74.3,9.31,0.00,0.2,-0.2
03/19/19,15:00:40,12.86,8.49,0.3,0.18,-0.08,10.13,95.4,-74.0,9.31,0.00,0.2,-0.2
03/19/19,15:00:45,12.86,8.49,0.3,0.19,-0.08,10.13,95.4,-73.8,9.33,0.00,0.2,-0.2
03/19/19,15:00:50,12.85,8.49,0.3,0.18,-0.08,10.13,95.4,-73.7,9.41,0.00,0.2,-0.2
03/19/19,15:00:55,12.85,8.48,0.3,0.18,-0.08,10.13,95.4,-73.6,9.33,0.00,0.2,-0.2
03/19/19,15:01:00,12.85,8.48,0.3,0.19,-0.09,10.13,95.4,-73.3,9.33,0.00,0.2,-0.2
03/19/19,15:01:05,12.84,8.48,0.3,0.19,-0.08,10.13,95.4,-73.1,9.33,0.00,0.2,-0.2
03/19/19,15:01:10,12.84,8.47,0.3,0.17,-0.08,10.13,95.4,-72.9,9.33,0.00,0.2,-0.2
03/19/19,15:01:15,12.84,8.47,0.3,0.18,-0.09,10.14,95.4,-73.0,9.33,0.00,0.2,-0.2
03/19/19,15:01:20,12.83,8.47,0.3,0.18,-0.08,10.14,95.4,-72.6,9.33,0.00,0.2,-0.2
03/19/19,15:01:25,12.83,8.46,0.3,0.18,-0.10,10.14,95.4,-72.4,9.33,0.00,0.2,-0.2
03/19/19,15:01:30,12.83,8.46,0.3,0.18,-0.09,10.14,95.4,-72.2,9.33,0.00,0.2,-0.2
03/19/19,15:01:35,12.82,8.46,0.3,0.18,-0.09,10.14,95.4,-72.0,9.31,0.00,0.2,-0.2
03/19/19,15:01:40,12.82,8.45,0.3,0.18,-0.08,10.14,95.4,-71.8,9.31,0.00,0.2,-0.2
03/19/19,15:01:45,12.82,8.45,0.3,0.18,-0.08,10.14,95.4,-71.7,9.33,0.00,0.2,-0.2
03/19/19,15:01:50,12.81,8.45,0.3,0.18,-0.09,10.14,95.4,-71.4,9.33,0.00,0.2,-0.2
03/19/19,15:01:55,12.81,8.44,0.3,0.18,-0.08,10.14,95.4,-71.3,9.33,0.00,0.2,-0.2
03/19/19,15:02:00,12.81,8.44,0.3,0.18,-0.07,10.14,95.4,-71.1,9.33,0.00,0.2,-0.2
03/19/19,15:02:05,12.80,8.44,0.3,0.18,-0.08,10.14,95.4,-70.9,9.33,0.00,0.2,-0.2
03/19/19,15:02:10,12.80,8.41,0.3,0.18,-0.09,10.14,95.4,-69.5,9.33,0.00,0.2,-0.2
03/19/19,15:02:15,12.80,8.44,0.3,0.19,-0.09,10.14,95.4,-70.8,9.33,0.00,0.2,-0.2
03/19/19,15:02:20,12.79,8.43,0.3,0.18,-0.09,10.14,95.4,-70.7,9.31,0.00,0.2,-0.2
03/19/19,15:02:25,12.79,8.43,0.3,0.19,-0.07,10.14,95.4,-70.6,9.33,0.00,0.2,-0.2
03/19/19,15:02:30,12.79,8.43,0.3,0.18,-0.09,10.14,95.4,-70.4,9.33,0.00,0.2,-0.2
03/19/19,15:02:35,12.78,8.44,0.3,0.18,-0.09,10.14,95.4,-70.8,9.33,0.00,0.2,-0.2
03/19/19,15:02:40,12.78,8.43,0.3,0.18,-0.09,10.14,95.4,-70.4,9.33,0.00,0.2,-0.2
03/19/19,15:02:45,12.78,8.42,0.3,0.19,-0.08,10.14,95.4,-70.2,9.33,0.00,0.2,-0.2
03/19/19,15:02:50,12.77,8.43,0.3,0.18,-0.09,10.14,95.4,-70.2,9.34,0.00,0.2,-0.2
03/19/19,15:02:55,12.77,8.42,0.3,0.18,-0.09,10.14,95.4,-70.0,9.33,0.00,0.2,-0.2
03/19/19,15:03:00,12.77,8.42,0.3,0.18,-0.08,10.14,95.4,-69.9,9.34,0.00,0.2,-0.2
03/19/19,15:03:05,12.76,8.41,0.3,0.19,-0.09,10.14,95.3,-69.3,9.33,0.00,0.2,-0.2
03/19/19,15:03:10,12.76,8.41,0.3,0.19,-0.09,10.14,95.3,-69.4,9.33,0.00,0.2,-0.2
03/19/19,15:03:15,12.76,8.41,0.3,0.18,-0.09,10.14,95.3,-69.2,9.33,0.00,0.2,-0.2
03/19/19,15:03:20,12.76,8.37,0.3,0.18,-0.08,10.14,95.3,-67.3,9.33,0.00,0.2,-0.2
03/19/19,15:03:25,12.75,8.40,0.3,0.18,-0.09,10.14,95.3,-69.0,9.33,0.00,0.2,-0.2
03/19/19,15:03:30,12.75,8.36,0.3,0.18,-0.09,10.14,95.3,-66.6,9.33,0.00,0.2,-0.2
03/19/19,15:03:35,12.75,8.35,0.3,0.18,-0.08,10.14,95.3,-65.7,9.29,0.00,0.2,-0.2
03/19/19,15:03:40,12.74,8.38,0.3,0.18,-0.08,10.14,95.3,-67.6,9.33,0.00,0.2,-0.2
03/19/19,15:03:45,12.74,8.31,0.3,0.18,-0.09,10.14,95.3,-63.9,9.33,0.00,0.2,-0.2
03/19/19,15:03:50,12.74,8.38,0.3,0.18,-0.08,10.14,95.3,-67.6,9.33,0.00,0.2,-0.2
03/19/19,15:03:55,12.73,8.32,0.3,0.18,-0.08,10.14,95.3,-64.2,9.33,0.00,0.2,-0.2
03/19/19,15:04:00,12.73,8.31,0.3,0.19,-0.09,10.14,95.2,-63.6,9.33,0.00,0.2,-0.2
03/19/19,15:04:05,12.73,8.30,0.3,0.17,-0.08,10.14,95.2,-63.3,9.33,0.00,0.2,-0.2
03/19/19,15:04:10,12.72,8.33,0.3,0.19,-0.10,10.14,95.3,-65.0,9.33,0.00,0.2,-0.2
03/19/19,15:04:15,12.72,8.31,0.3,0.18,-0.08,10.14,95.3,-63.9,9.33,0.00,0.2,-0.2
03/19/19,15:04:20,12.72,8.31,0.3,0.18,-0.09,10.15,95.3,-63.9,9.33,0.00,0.2,-0.2
03/19/19,15:04:25,12.71,8.30,0.3,0.19,-0.08,10.15,95.3,-63.3,9.33,0.00,0.2,-0.2
03/19/19,15:04:30,12.71,8.27,0.3,0.18,-0.09,10.15,95.3,-61.6,9.33,0.00,0.2,-0.2
03/19/19,15:04:35,12.71,8.30,0.3,0.19,-0.08,10.15,95.3,-63.3,9.33,0.00,0.2,-0.2
03/19/19,15:04:40,12.70,8.32,0.3,0.18,-0.09,10.15,95.3,-64.1,9.31,0.00,0.2,-0.2
03/19/19,15:04:45,12.70,8.32,0.3,0.18,-0.08,10.15,95.3,-63.9,9.33,0.00,0.2,-0.2
03/19/19,15:04:50,12.70,8.31,0.3,0.19,-0.09,10.15,95.3,-64.7,9.33,0.00,0.2,-0.2
03/19/19,15:04:55,12.69,8.31,0.3,0.18,-0.09,10.15,95.3,-63.2,9.33,0.00,0.2,-0.2
03/19/19,15:05:00,12.69,8.32,0.3,0.18,-0.09,10.15,95.3,-63.6,9.33,0.00,0.2,-0.2
03/19/19,15:05:05,12.69,8.30,0.3,0.18,-0.08,10.15,95.3,-63.5,9.33,0.00,0.2,-0.2
03/19/19,15:05:10,12.68,8.31,0.3,0.18,-0.09,10.15,95.3,-63.5,9.33,0.00,0.2,-0.2
03/19/19,15:05:15,12.68,8.29,0.3,0.18,-0.09,10.16,95.3,-63.7,9.33,0.00,0.2,-0.2
03/19/19,15:05:20,12.68,8.29,0.3,0.18,-0.09,10.16,95.3,-62.6,9.33,0.00,0.2,-0.2
03/19/19,15:05:25,12.67,8.29,0.3,0.19,-0.08,10.16,95.3,-62.5,9.33,0.00,0.2,-0.2
03/19/19,15:05:30,12.67,8.30,0.3,0.19,-0.09,10.16,95.3,-63.1,9.33,0.00,0.2,-0.2
03/19/19,15:05:35,12.67,8.29,0.3,0.18,-0.08,10.16,95.3,-62.5,9.33,0.00,0.2,-0.2
03/19/19,15:05:40,12.67,8.25,0.3,0.19,-0.09,10.16,95.3,-60.4,9.33,0.00,0.2,-0.2
03/19/19,15:05:45,12.66,8.25,0.3,0.19,-0.08,10.16,95.3,-60.4,9.34,0.00,0.2,-0.2
03/19/19,15:05:50,12.66,8.25,0.3,0.19,-0.09,10.16,95.3,-59.9,9.33,0.00,0.2,-0.2
03/19/19,15:05:55,12.66,8.26,0.3,0.18,-0.09,10.16,95.3,-60.6,9.33,0.00,0.2,-0.2
03/19/19,15:06:00,12.65,8.28,0.3,0.19,-0.08,10.16,95.3,-61.6,9.33,0.00,0.2,-0.2
03/19/19,15:06:05,12.65,8.28,0.3,0.19,-0.07,10.17,95.3,-61.9,9.33,0.00,0.2,-0.2
03/19/19,15:06:10,12.65,8.28,0.3,0.19,-0.08,10.17,95.3,-61.8,9.33,0.00,0.2,-0.2
03/19/19,15:06:15,12.64,8.27,0.3,0.20,-0.08,10.17,95.3,-61.3,9.33,0.00,0.2,-0.2
03/19/19,15:06:20,12.64,8.30,0.3,0.19,-0.10,10.17,95.3,-62.9,9.33,0.00,0.2,-0.2
03/19/19,15:06:25,12.64,8.29,0.3,0.18,-0.08,10.17,95.3,-62.3,9.33,0.00,0.2,-0.2
03/19/19,15:06:30,12.63,8.30,0.3,0.18,-0.10,10.17,95.3,-62.8,9.33,0.00,0.2,-0.2
03/19/19,15:06:35,12.63,8.31,0.3,0.19,-0.09,10.17,95.3,-63.4,9.33,0.00,0.2,-0.2
03/19/19,15:06:40,12.63,8.29,0.3,0.19,-0.08,10.17,95.3,-62.3,9.31,0.00,0.2,-0.2
03/19/19,15:06:45,12.63,8.31,0.3,0.19,-0.08,10.17,95.3,-63.5,9.33,0.00,0.2,-0.2
03/19/19,15:06:50,12.62,8.31,0.3,0.19,-0.08,10.17,95.3,-63.8,9.33,0.00,0.2,-0.2
03/19/19,15:06:55,12.62,8.30,0.3,0.20,-0.08,10.17,95.3,-63.2,9.33,0.00,0.2,-0.2
03/19/19,15:07:00,12.62,8.30,0.4,0.18,-0.09,10.18,95.3,-63.3,9.33,0.00,0.2,-0.2
03/19/19,15:07:05,12.61,8.31,0.3,0.19,-0.09,10.18,95.3,-63.7,9.33,0.00,0.2,-0.2
03/19/19,15:07:10,12.61,8.30,0.3,0.19,-0.07,10.18,95.4,-62.9,9.33,0.00,0.2,-0.2
03/19/19,15:07:15,12.61,8.30,0.4,0.19,-0.09,10.18,95.4,-62.9,9.33,0.00,0.2,-0.2
03/19/19,15:07:20,12.61,8.30,0.3,0.19,-0.07,10.18,95.4,-62.9,9.33,0.00,0.2,-0.2
03/19/19,15:07:25,12.60,8.29,0.3,0.19,-0.09,10.18,95.4,-62.7,9.33,0.00,0.2,-0.2
03/19/19,15:07:30,12.60,8.30,0.3,0.19,-0.08,10.18,95.4,-62.8,9.33,0.00,0.2,-0.2
03/19/19,15:07:35,12.60,8.30,0.3,0.19,-0.07,10.18,95.4,-62.8,9.33,0.00,0.2,-0.2
03/19/19,15:07:40,12.60,8.28,0.4,0.18,-0.07,10.19,95.4,-62.1,9.33,0.00,0.2,-0.2
03/19/19,15:07:45,12.59,8.24,0.3,0.19,-0.08,10.19,95.4,-59.4,9.33,0.00,0.2,-0.2
03/19/19,15:07:50,12.59,8.24,0.4,0.18,-0.09,10.19,95.4,-59.6,9.33,0.00,0.2,-0.2
03/19/19,15:07:55,12.59,8.23,0.4,0.18,-0.09,10.19,95.4,-58.8,9.33,0.00,0.2,-0.2
03/19/19,15:08:00,12.58,8.23,0.4,0.19,-0.08,10.19,95.4,-58.8,9.33,0.00,0.2,-0.2
03/19/19,15:08:05,12.58,8.24,0.3,0.20,-0.09,10.19,95.4,-59.4,9.33,0.00,0.2,-0.2
03/19/19,15:08:10,12.58,8.22,0.4,0.19,-0.08,10.20,95.4,-58.5,9.31,0.00,0.2,-0.2
03/19/19,15:08:15,12.58,8.22,0.4,0.19,-0.09,10.20,95.4,-58.7,9.33,0.00,0.2,-0.2
03/19/19,15:08:20,12.57,8.22,0.4,0.19,-0.09,10.20,95.4,-58.4,9.33,0.00,0.2,-0.2
03/19/19,15:08:25,12.57,8.22,0.3,0.19,-0.07,10.20,95.4,-58.6,9.33,0.00,0.2,-0.2
03/19/19,15:08:30,12.57,8.25,0.4,0.18,-0.08,10.20,95.4,-60.0,9.33,0.00,0.2,-0.2
03/19/19,15:08:35,12.57,8.23,0.4,0.19,-0.07,10.20,95.4,-59.2,9.33,0.00,0.2,-0.2
03/19/19,15:08:40,12.56,8.26,0.4,0.19,-0.07,10.20,95.5,-60.9,9.33,0.00,0.2,-0.2
03/19/19,15:08:45,12.56,8.26,0.4,0.19,-0.07,10.20,95.5,-61.0,9.33,0.00,0.2,-0.2
03/19/19,15:08:50,12.56,8.23,0.4,0.19,-0.08,10.20,95.5,-58.8,9.33,0.00,0.2,-0.2
03/19/19,15:08:55,12.56,8.24,0.4,0.19,-0.07,10.20,95.5,-59.5,9.34,0.00,0.2,-0.2
03/19/19,15:09:00,12.56,8.24,0.4,0.19,-0.07,10.21,95.5,-59.8,9.34,0.00,0.2,-0.2
03/19/19,15:09:05,12.55,8.23,0.4,0.19,-0.08,10.21,95.5,-58.8,9.33,0.00,0.2,-0.2
03/19/19,15:09:10,12.55,8.23,0.3,0.19,-0.07,10.21,95.5,-59.0,9.33,0.00,0.2,-0.2
03/19/19,15:09:15,12.55,8.24,0.4,0.19,-0.07,10.21,95.5,-59.6,9.33,0.00,0.2,-0.2
03/19/19,15:09:20,12.55,8.22,0.4,0.19,-0.09,10.21,95.5,-58.4,9.34,0.00,0.2,-0.2
03/19/19,15:09:25,12.54,8.22,0.4,0.19,-0.07,10.21,95.5,-58.6,9.33,0.00,0.2,-0.2
03/19/19,15:09:30,12.54,8.25,0.3,0.19,-0.08,10.21,95.5,-60.3,9.33,0.00,0.2,-0.2
03/19/19,15:09:35,12.54,8.25,0.4,0.19,-0.08,10.21,95.5,-59.9,9.33,0.00,0.2,-0.2
03/19/19,15:09:40,12.54,8.21,0.4,0.19,-0.07,10.21,95.5,-57.9,9.33,0.00,0.2,-0.2
03/19/19,15:09:45,12.54,8.20,0.4,0.18,-0.07,10.21,95.5,-57.4,9.33,0.00,0.2,-0.2
03/19/19,15:09:50,12.53,8.20,0.4,0.19,-0.08,10.21,95.5,-57.6,9.31,0.00,0.2,-0.2
03/19/19,15:09:55,12.53,8.23,0.4,0.18,-0.07,10.21,95.5,-58.7,9.33,0.00,0.2,-0.2
03/19/19,15:10:00,12.53,8.21,0.4,0.18,-0.08,10.21,95.5,-58.1,9.33,0.00,0.2,-0.2
03/19/19,15:10:05,12.53,8.21,0.4,0.19,-0.07,10.21,95.5,-57.7,9.33,0.00,0.2,-0.3
03/19/19,15:10:10,12.52,8.20,0.4,0.18,-0.08,10.21,95.4,-57.1,9.33,0.00,0.2,-0.2
03/19/19,15:10:15,12.52,8.22,0.4,0.19,-0.07,10.21,95.4,-58.6,9.33,0.00,0.2,-0.2
03/19/19,15:10:20,12.52,8.21,0.4,0.18,-0.08,10.21,95.5,-57.9,9.33,0.00,0.2,-0.2
03/19/19,15:10:25,12.52,8.22,0.4,0.19,-0.07,10.21,95.5,-58.5,9.33,0.00,0.2,-0.2
03/19/19,15:10:30,12.52,8.18,0.4,0.19,-0.09,10.21,95.5,-56.2,9.33,0.00,0.2,-0.2
03/19/19,15:10:35,12.51,8.21,0.4,0.19,-0.08,10.21,95.5,-57.8,9.33,0.00,0.2,-0.2
03/19/19,15:10:40,12.51,8.20,0.4,0.18,-0.08,10.21,95.5,-57.2,9.33,0.00,0.2,-0.2
03/19/19,15:10:45,12.51,8.20,0.4,0.18,-0.07,10.22,95.5,-57.3,9.33,0.00,0.2,-0.2
03/19/19,15:10:50,12.51,8.21,0.4,0.18,-0.08,10.21,95.5,-57.6,9.33,0.00,0.2,-0.2
03/19/19,15:10:55,12.51,8.18,0.4,0.19,-0.09,10.21,95.5,-56.1,9.33,0.00,0.2,-0.2
03/19/19,15:11:00,12.51,8.20,0.4,0.19,-0.08,10.21,95.5,-57.0,9.33,0.00,0.2,-0.2
03/19/19,15:11:05,12.50,8.21,0.4,0.19,-0.07,10.22,95.5,-57.8,9.33,0.00,0.2,-0.2
03/19/19,15:11:10,12.50,8.17,0.4,0.19,-0.07,10.21,95.4,-55.8,9.33,0.00,0.2,-0.2
03/19/19,15:11:15,12.50,8.18,0.4,0.18,-0.08,10.22,95.5,-56.2,9.33,0.00,0.2,-0.2
03/19/19,15:11:20,12.50,8.15,0.4,0.18,-0.08,10.22,95.5,-54.3,9.33,0.00,0.2,-0.2
03/19/19,15:11:25,12.50,8.15,0.4,0.19,-0.08,10.22,95.5,-54.3,9.33,0.00,0.2,-0.2
03/19/19,15:11:30,12.50,8.17,0.4,0.19,-0.08,10.22,95.5,-55.6,9.33,0.00,0.2,-0.2
03/19/19,15:11:35,12.49,8.17,0.4,0.19,-0.07,10.22,95.5,-55.7,9.33,0.00,0.2,-0.2
03/19/19,15:11:40,12.49,8.14,0.4,0.19,-0.09,10.22,95.5,-53.9,9.33,0.00,0.2,-0.2
03/19/19,15:11:45,12.49,8.16,0.4,0.19,-0.08,10.22,95.5,-55.0,9.34,0.00,0.2,-0.2
03/19/19,15:11:50,12.49,8.19,0.4,0.19,-0.08,10.22,95.5,-56.6,9.33,0.00,0.2,-0.2
03/19/19,15:11:55,12.49,8.17,0.4,0.19,-0.07,10.23,95.5,-55.6,9.33,0.00,0.2,-0.2
03/19/19,15:12:00,12.49,8.19,0.4,0.19,-0.07,10.23,95.5,-56.8,9.33,0.00,0.2,-0.2
03/19/19,15:12:05,12.48,8.18,0.4,0.19,-0.08,10.23,95.5,-55.9,9.33,0.00,0.2,-0.2
03/19/19,15:12:10,12.48,8.15,0.4,0.19,-0.07,10.23,95.5,-54.2,9.33,0.00,0.2,-0.2
03/19/19,15:12:15,12.48,8.14,0.4,0.19,-0.09,10.23,95.5,-53.7,9.33,0.00,0.2,-0.2
03/19/19,15:12:20,12.48,8.11,0.4,0.20,-0.09,10.23,95.6,-51.9,9.33,0.00,0.2,-0.2
03/19/19,15:12:25,12.48,8.10,0.4,0.19,-0.07,10.23,95.6,-51.9,9.33,0.00,0.2,-0.2
03/19/19,15:12:30,12.48,8.14,0.4,0.18,-0.08,10.24,95.6,-53.8,9.33,0.00,0.2,-0.2
03/19/19,15:12:35,12.47,8.14,0.4,0.18,-0.08,10.24,95.6,-53.8,9.34,0.00,0.2,-0.2
03/19/19,15:12:40,12.47,8.12,0.4,0.19,-0.09,10.24,95.6,-52.9,9.33,0.00,0.2,-0.2
03/19/19,15:12:45,12.47,8.17,0.4,0.19,-0.07,10.24,95.6,-55.6,9.33,0.00,0.2,-0.2
03/19/19,15:12:50,12.47,8.13,0.4,0.19,-0.07,10.24,95.7,-53.5,9.31,0.00,0.2,-0.2
03/19/19,15:12:55,12.47,8.14,0.4,0.19,-0.07,10.25,95.7,-54.1,9.31,0.00,0.2,-0.2
03/19/19,15:13:00,12.47,8.13,0.4,0.19,-0.07,10.25,95.7,-53.4,9.33,0.00,0.2,-0.2
03/19/19,15:13:05,12.47,8.13,0.4,0.19,-0.08,10.25,95.7,-53.5,9.33,0.00,0.2,-0.2
03/19/19,15:13:10,12.47,8.14,0.4,0.19,-0.08,10.24,95.7,-54.1,9.33,0.00,0.2,-0.2
03/19/19,15:13:15,12.47,8.15,0.4,0.19,-0.06,10.25,95.7,-54.2,9.33,0.00,0.2,-0.2
03/19/19,15:13:20,12.47,8.14,0.4,0.19,-0.07,10.25,95.7,-54.1,9.33,0.00,0.2,-0.2
03/19/19,15:13:25,12.47,8.11,0.4,0.19,-0.07,10.25,95.7,-52.3,9.33,0.00,0.2,-0.2
03/19/19,15:13:30,12.46,8.12,0.4,0.19,-0.07,10.25,95.7,-52.7,9.33,0.00,0.2,-0.2
03/19/19,15:13:35,12.46,8.14,0.4,0.18,-0.08,10.25,95.7,-53.9,9.33,0.00,0.2,-0.2
03/19/19,15:13:40,12.46,8.15,0.4,0.18,-0.07,10.25,95.7,-54.6,9.33,0.00,0.2,-0.2
03/19/19,15:13:45,12.46,8.13,0.4,0.19,-0.07,10.25,95.7,-53.5,9.33,0.00,0.2,-0.2
03/19/19,15:13:50,12.46,8.12,0.4,0.18,-0.06,10.25,95.7,-52.7,9.33,0.00,0.2,-0.2
03/19/19,15:13:55,12.46,8.12,0.4,0.19,-0.07,10.25,95.7,-52.7,9.34,0.00,0.2,-0.2
03/19/19,15:14:00,12.46,8.14,0.4,0.19,-0.05,10.25,95.7,-54.0,9.33,0.00,0.2,-0.2
03/19/19,15:14:05,12.46,8.09,0.4,0.19,-0.07,10.25,95.7,-50.9,9.33,0.00,0.2,-0.2
03/19/19,15:14:10,12.46,8.10,0.4,0.19,-0.06,10.25,95.7,-51.4,9.33,0.00,0.2,-0.2
03/19/19,15:14:15,12.46,8.10,0.4,0.19,-0.06,10.25,95.7,-51.6,9.33,0.00,0.2,-0.2
03/19/19,15:14:20,12.46,8.12,0.4,0.19,-0.06,10.25,95.7,-52.5,9.33,0.00,0.2,-0.2
03/19/19,15:14:25,12.45,8.10,0.4,0.18,-0.08,10.25,95.7,-51.8,9.33,0.00,0.2,-0.2
03/19/19,15:14:30,12.45,8.06,0.4,0.18,-0.07,10.25,95.7,-49.5,9.33,0.00,0.2,-0.2
03/19/19,15:14:35,12.45,8.07,0.4,0.19,-0.06,10.25,95.7,-50.2,9.33,0.00,0.2,-0.2
03/19/19,15:14:40,12.45,8.11,0.4,0.19,-0.09,10.25,95.7,-51.9,9.33,0.00,0.2,-0.2
03/19/19,15:14:45,12.45,8.13,0.4,0.19,-0.07,10.26,95.7,-53.1,9.34,0.00,0.2,-0.2
03/19/19,15:14:50,12.45,8.11,0.4,0.19,-0.08,10.25,95.7,-52.0,9.33,0.00,0.2,-0.2
03/19/19,15:14:55,12.45,8.09,0.4,0.20,-0.08,10.25,95.7,-50.9,9.33,0.00,0.2,-0.2
03/19/19,15:15:00,12.45,8.14,0.4,0.19,-0.09,10.25,95.7,-53.6,9.34,0.00,0.2,-0.2
03/19/19,15:15:05,12.45,8.09,0.4,0.19,-0.07,10.25,95.7,-51.2,9.33,0.00,0.2,-0.2
03/19/19,15:15:10,12.45,8.12,0.4,0.18,-0.07,10.25,95.7,-52.6,9.33,0.00,0.2,-0.2
03/19/19,15:15:15,12.45,8.13,0.4,0.18,-0.08,10.25,95.7,-53.3,9.33,0.00,0.2,-0.2
03/19/19,15:15:20,12.45,8.13,0.4,0.19,-0.07,10.25,95.7,-53.5,9.33,0.00,0.2,-0.2
03/19/19,15:15:25,12.45,8.13,0.4,0.19,-0.07,10.25,95.6,-53.1,9.33,0.00,0.2,-0.2
03/19/19,15:15:30,12.45,8.09,0.4,0.18,-0.08,10.25,95.6,-50.9,9.33,0.00,0.2,-0.2
03/19/19,15:15:35,12.44,8.07,0.4,0.18,-0.06,10.25,95.6,-49.6,9.33,0.00,0.2,-0.2
03/19/19,15:15:40,12.44,8.03,0.4,0.19,-0.07,10.25,95.6,-47.6,9.31,0.00,0.2,-0.2
03/19/19,15:15:45,12.44,8.05,0.4,0.19,-0.07,10.25,95.6,-48.9,9.34,0.00,0.2,-0.2
03/19/19,15:15:50,12.44,8.05,0.4,0.19,-0.08,10.25,95.6,-48.8,9.33,0.00,0.2,-0.2
03/19/19,15:15:55,12.44,8.01,0.4,0.19,-0.07,10.24,95.6,-46.5,9.34,0.00,0.2,-0.2
03/19/19,15:16:00,12.44,8.07,0.4,0.19,-0.06,10.24,95.6,-49.9,9.33,0.00,0.2,-0.2
03/19/19,15:16:05,12.44,8.07,0.4,0.19,-0.08,10.24,95.6,-49.9,9.33,0.00,0.2,-0.2
03/19/19,15:16:10,12.44,8.05,0.4,0.20,-0.07,10.24,95.6,-48.5,9.33,0.00,0.2,-0.2
03/19/19,15:16:15,12.44,8.06,0.4,0.19,-0.08,10.24,95.6,-49.3,9.33,0.00,0.2,-0.2
03/19/19,15:16:20,12.44,8.07,0.4,0.19,-0.08,10.24,95.6,-50.1,9.33,0.00,0.2,-0.2
03/19/19,15:16:25,12.44,8.08,0.4,0.18,-0.07,10.24,95.6,-50.2,9.33,0.00,0.2,-0.2
03/19/19,15:16:30,12.44,8.07,0.4,0.18,-0.08,10.24,95.6,-49.6,9.33,0.00,0.2,-0.2
03/19/19,15:16:35,12.44,8.05,0.4,0.20,-0.07,10.24,95.6,-48.9,9.33,0.00,0.2,-0.2
03/19/19,15:16:40,12.44,8.04,0.4,0.19,-0.06,10.24,95.6,-48.4,9.34,0.00,0.2,-0.2
03/19/19,15:16:45,12.44,8.14,0.4,0.18,-0.07,10.24,95.6,-53.8,9.33,0.00,0.2,-0.2
03/19/19,15:16:50,12.44,8.05,0.4,0.19,-0.07,10.25,95.6,-48.5,9.34,0.00,0.2,-0.2
03/19/19,15:16:55,12.44,8.01,0.4,0.18,-0.06,10.24,95.6,-46.4,9.33,0.00,0.2,-0.2
03/19/19,15:17:00,12.44,8.09,0.4,0.18,-0.06,10.25,95.6,-50.9,9.33,0.00,0.2,-0.2
03/19/19,15:17:05,12.44,8.10,0.4,0.18,-0.07,10.25,95.6,-51.5,9.33,0.00,0.2,-0.2
03/19/19,15:17:10,12.44,8.04,0.4,0.18,-0.07,10.24,95.6,-48.1,9.33,0.00,0.2,-0.2
03/19/19,15:17:15,12.44,8.05,0.4,0.19,-0.06,10.24,95.6,-48.6,9.33,0.00,0.2,-0.2
03/19/19,15:17:20,12.44,8.13,0.4,0.19,-0.07,10.24,95.6,-53.2,9.33,0.00,0.2,-0.2
03/19/19,15:17:25,12.44,8.05,0.4,0.19,-0.07,10.24,95.6,-48.8,9.33,0.00,0.2,-0.2
03/19/19,15:17:30,12.44,8.05,0.4,0.19,-0.07,10.24,95.6,-48.6,9.33,0.00,0.2,-0.2
03/19/19,15:17:35,12.44,8.01,0.4,0.18,-0.07,10.24,95.6,-46.4,9.36,0.00,0.2,-0.2
03/19/19,15:17:40,12.44,8.03,0.4,0.19,-0.08,10.24,95.6,-47.4,9.33,0.00,0.2,-0.2
