20190430_SBNMS
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
04/30/19,14:12:05,6.22,8.27,49430,3.39,9.33,10.13,100.5,-59.4,8.81,31.79,31630,-0.2
04/30/19,14:12:10,6.99,8.26,49350,0.16,0.74,10.66,107.7,-59.2,8.79,31.82,31580,-0.2
04/30/19,14:12:15,6.94,8.26,98.0,0.15,1.12,13.23,108.4,-59.2,8.89,0.04,62.7,-0.2
04/30/19,14:12:20,6.72,8.25,68.4,0.14,-0.84,13.29,108.2,-58.9,8.86,0.03,43.7,-0.2
04/30/19,14:12:25,6.58,8.21,45.6,0.15,-0.03,13.15,106.8,-56.3,8.81,0.02,29.2,-0.2
04/30/19,14:12:30,6.48,8.12,40.8,0.15,-0.01,13.05,105.6,-51.2,8.88,0.01,26.1,-0.2
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
04/30/19,14:36:50,6.92,8.23,49260,0.67,2.99,9.89,99.8,-57.9,8.93,31.75,31530,-0.2
04/30/19,14:36:55,6.93,8.24,49300,0.75,1.84,9.92,100.0,-58.2,8.88,31.78,31550,-0.2
04/30/19,14:37:00,6.25,8.25,49430,6.85,3.30,10.35,102.8,-58.4,8.79,31.80,31630,-0.2
04/30/19,14:37:05,5.70,8.24,49840,13.79,4.82,10.66,104.6,-58.0,8.91,32.02,31890,-0.2
04/30/19,14:37:10,4.32,8.16,50470,20.58,2.15,10.84,103.2,-53.2,8.66,32.29,32300,-0.2
04/30/19,14:37:15,4.21,8.12,50610,27.59,1.30,10.72,101.7,-51.1,8.68,32.37,32390,-0.2
04/30/19,14:37:20,4.20,8.12,50630,33.77,1.64,10.59,100.6,-50.7,8.84,32.38,32400,-0.2
04/30/19,14:37:25,4.20,8.12,50650,33.51,2.63,10.55,100.1,-50.6,8.84,32.40,32410,-0.2
04/30/19,14:37:30,4.20,8.12,50640,33.01,1.17,10.48,99.5,-50.7,8.74,32.39,32410,-0.2
04/30/19,14:37:35,4.20,8.12,50600,29.08,2.09,10.44,99.2,-50.7,8.66,32.36,32380,-0.2
04/30/19,14:37:40,4.22,8.12,50610,24.26,1.70,10.38,98.6,-50.8,8.64,32.38,32390,-0.2
04/30/19,14:37:45,4.30,8.13,50600,19.73,1.93,10.26,97.7,-51.3,8.79,32.38,32380,-0.2
04/30/19,14:37:50,4.82,8.16,50240,15.65,8.12,10.09,97.2,-53.4,8.73,32.20,32150,-0.2
04/30/19,14:37:55,5.88,8.22,49730,11.83,3.45,9.88,97.4,-56.7,8.79,31.97,31820,-0.2
04/30/19,14:38:00,6.16,8.25,49550,7.88,8.82,9.90,98.2,-58.3,8.74,31.87,31710,-0.2
04/30/19,14:38:05,6.33,8.26,49480,3.71,4.35,10.00,99.5,-58.9,8.89,31.84,31670,-0.2
04/30/19,14:38:10,6.91,8.26,49310,0.25,1.78,9.95,100.3,-59.2,8.84,31.78,31550,-0.2
04/30/19,14:38:15,6.94,8.26,5501,0.16,1.76,12.27,102.5,-59.5,8.68,2.97,3520,-0.2
04/30/19,14:38:20,6.75,8.26,58.6,0.17,-2.31,12.83,104.5,-59.2,8.79,0.02,37.5,-0.2
04/30/19,14:38:25,6.69,8.25,44.7,0.15,-1.30,12.92,105.2,-59.0,8.83,0.02,28.6,-0.2
04/30/19,14:38:30,6.72,8.24,49.7,0.16,-2.77,12.97,105.6,-58.3,8.79,0.02,31.8,-0.2
04/30/19,14:38:35,6.73,8.21,40.2,0.16,-2.92,12.93,105.3,-56.4,8.83,0.01,25.7,-0.2
04/30/19,14:38:40,6.79,8.20,35.6,0.15,-2.56,12.87,105.0,-55.7,8.76,0.01,22.8,-0.3
04/30/19,14:38:45,6.85,8.18,33.4,0.16,-2.71,12.72,104.0,-55.0,8.79,0.01,21.3,-0.2
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
04/30/19,14:58:30,7.02,8.21,49330,0.49,0.51,9.58,96.9,-56.7,8.83,31.81,31570,-0.2
04/30/19,14:58:35,7.00,8.22,49350,0.59,1.06,9.75,98.5,-57.2,8.88,31.82,31580,-0.2
04/30/19,14:58:40,6.75,8.23,49420,3.45,0.77,9.85,99.0,-57.5,8.83,31.85,31630,-0.2
04/30/19,14:58:45,6.40,8.23,49550,8.73,1.47,10.01,99.8,-57.7,8.83,31.90,31710,-0.2
04/30/19,14:58:50,5.76,8.24,49700,13.77,2.51,10.37,101.9,-57.6,8.73,31.94,31810,-0.2
04/30/19,14:58:55,4.75,8.19,50250,19.44,5.14,10.59,101.8,-55.0,8.81,32.19,32160,-0.3
04/30/19,14:59:00,4.55,8.17,50390,24.77,7.24,10.58,101.2,-53.4,8.69,32.26,32250,-0.2
04/30/19,14:59:05,4.39,8.15,50470,29.68,3.55,10.56,100.6,-52.4,8.83,32.30,32300,-0.2
04/30/19,14:59:10,4.38,8.14,50450,31.00,4.20,10.54,100.4,-52.1,8.71,32.28,32290,-0.3
04/30/19,14:59:15,4.39,8.14,50500,30.85,3.56,10.50,100.1,-52.2,8.68,32.32,32320,-0.2
04/30/19,14:59:20,4.39,8.14,50490,30.26,7.17,10.44,99.5,-52.2,8.71,32.31,32310,-0.2
04/30/19,14:59:25,4.42,8.14,50400,26.09,4.37,10.40,99.2,-52.2,8.74,32.25,32250,-0.2
04/30/19,14:59:30,4.59,8.16,50340,21.65,5.05,10.33,98.9,-53.0,8.59,32.24,32220,-0.2
04/30/19,14:59:35,4.82,8.17,50190,16.88,5.32,10.28,98.9,-53.9,8.81,32.16,32120,-0.2
04/30/19,14:59:40,5.73,8.21,49740,11.97,3.17,10.08,99.1,-55.8,8.69,31.96,31830,-0.2
04/30/19,14:59:45,6.38,8.24,49530,6.74,1.64,10.02,99.8,-58.1,8.64,31.88,31700,-0.3
04/30/19,14:59:50,6.67,8.25,49440,2.17,1.10,10.55,105.8,-58.4,8.64,31.85,31640,-0.2
04/30/19,14:59:55,6.95,8.24,49320,0.25,0.46,10.57,106.7,-58.5,8.79,31.79,31560,-0.2
04/30/19,15:00:00,6.86,8.25,80.9,0.16,-3.00,13.10,107.1,-58.7,8.74,0.03,51.7,-0.3
04/30/19,15:00:05,6.82,8.25,47.2,0.16,-0.96,13.06,106.6,-58.6,8.81,0.02,30.2,-0.2
04/30/19,15:00:10,6.77,8.21,39.6,0.17,-4.47,13.02,106.2,-56.3,8.73,0.01,25.3,-0.2
04/30/19,15:00:15,6.87,8.18,35.6,0.16,-5.43,12.90,105.5,-55.0,8.76,0.01,22.8,-0.2
04/30/19,15:00:20,6.95,8.18,32.7,0.17,-5.06,12.80,104.9,-54.8,8.86,0.01,20.9,-0.2
04/30/19,15:00:25,6.99,8.13,30.6,0.17,-5.25,12.73,104.4,-51.8,8.61,0.01,19.6,-0.3
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
04/30/19,15:21:10,6.70,8.23,49470,0.68,0.91,10.04,100.8,-57.8,8.89,31.88,31660,-0.2
04/30/19,15:21:15,6.40,8.24,49500,4.88,1.43,10.18,101.5,-58.2,8.74,31.87,31680,-0.2
04/30/19,15:21:20,5.66,8.24,49910,10.58,1.68,10.41,102.1,-58.1,8.66,32.07,31940,-0.2
04/30/19,15:21:25,4.65,8.21,50340,15.47,5.27,10.56,101.2,-55.8,8.83,32.24,32210,-0.2
04/30/19,15:21:30,4.39,8.16,50490,22.02,3.22,10.53,100.4,-53.4,8.89,32.32,32310,-0.3
04/30/19,15:21:35,4.34,8.15,50490,27.91,3.24,10.52,100.1,-52.7,8.64,32.30,32310,-0.2
04/30/19,15:21:40,4.34,8.15,50530,29.16,9.31,10.47,99.7,-52.5,8.83,32.33,32340,-0.2
04/30/19,15:21:45,4.33,8.15,50540,29.15,3.18,10.45,99.5,-52.4,8.76,32.34,32340,-0.2
04/30/19,15:21:50,4.35,8.15,50550,25.98,2.62,10.42,99.3,-52.5,8.63,32.35,32350,-0.2
04/30/19,15:21:55,4.39,8.15,50510,21.16,4.64,10.35,98.7,-52.7,8.53,32.33,32320,-0.2
04/30/19,15:22:00,4.51,8.16,50380,16.98,4.81,10.31,98.5,-53.0,8.64,32.25,32240,-0.2
04/30/19,15:22:05,4.85,8.18,50070,13.51,4.64,10.22,98.3,-54.3,8.53,32.08,32040,-0.2
04/30/19,15:22:10,5.66,8.22,49710,9.90,2.34,10.07,98.7,-56.5,8.69,31.93,31820,-0.3
04/30/19,15:22:15,6.26,8.24,49550,5.97,1.54,9.97,99.1,-58.2,8.83,31.89,31710,-0.2
04/30/19,15:22:20,6.63,8.25,49510,2.37,1.17,10.45,104.7,-58.7,8.63,31.89,31680,-0.2
04/30/19,15:22:25,6.69,8.25,49230,0.15,0.92,10.59,106.1,-58.8,8.86,31.70,31500,-0.2
04/30/19,15:22:30,6.66,8.25,98.7,0.14,0.06,13.06,106.2,-58.9,8.58,0.04,63.2,-0.2
04/30/19,15:22:35,6.67,8.25,59.3,0.15,-0.07,13.04,106.1,-58.4,8.76,0.02,37.9,-0.2
04/30/19,15:22:40,6.68,8.21,42.8,0.15,-0.04,12.92,105.2,-56.4,8.81,0.02,27.3,-0.2
04/30/19,15:22:45,6.71,8.16,37.7,0.15,-0.08,12.87,104.8,-53.5,8.81,0.01,24.1,-0.2
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
04/30/19,15:52:40,16.07,9.21,0.2,0.13,0.06,10.76,108.7,-116.4,8.76,0.00,0.1,-0.2
04/30/19,15:52:45,16.02,9.19,0.2,0.12,0.91,10.76,108.5,-115.3,8.81,0.00,0.1,-0.3
04/30/19,15:52:50,15.96,9.15,0.2,0.12,0.82,10.76,108.4,-112.9,9.13,0.00,0.1,-0.2
04/30/19,15:52:55,15.91,9.13,0.2,0.12,0.47,10.75,108.3,-111.9,9.11,0.00,0.1,-0.2
04/30/19,15:53:00,15.85,9.14,0.3,0.12,0.14,10.74,108.0,-112.4,9.13,0.00,0.1,-0.2
04/30/19,15:53:05,15.80,9.13,0.3,0.12,0.18,10.74,107.9,-111.7,9.14,0.00,0.1,-0.3
04/30/19,15:53:10,15.75,9.12,0.3,0.12,0.12,10.74,107.8,-111.2,9.14,0.00,0.1,-0.2
04/30/19,15:53:15,15.71,9.12,0.3,0.12,0.26,10.74,107.7,-111.2,9.13,0.00,0.1,-0.2
