20190425_SBNMS,,,,,,,,,,,,,
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
4/25/19,13:11:25,4.57,8.16,50600,33,2.02,10.17,97.5,-53.1,7.73,32.42,32380,-0.2
4/25/19,13:11:30,4.58,8.16,50590,31.97,1.72,10.2,97.7,-53.1,8.03,32.41,32380,-0.2
4/25/19,13:11:35,4.58,8.16,50610,28.74,1.52,10.21,97.9,-53.2,8.16,32.43,32390,-0.3
4/25/19,13:11:40,4.59,8.16,50630,25.93,1.7,10.26,98.3,-53.3,7.69,32.44,32400,-0.2
4/25/19,13:11:45,4.59,8.16,50550,22.05,1.33,10.29,98.7,-53.4,8.24,32.39,32350,-0.2
4/25/19,13:11:50,4.76,8.17,50430,18.15,1.28,10.27,98.8,-53.6,8.26,32.32,32270,-0.2
4/25/19,13:11:55,4.96,8.19,50400,16.85,1.04,10.25,99.1,-54.6,8.36,32.33,32250,-0.2
4/25/19,13:12:00,5.34,8.2,50250,14.61,1.28,10.21,99.5,-55.4,8.41,32.27,32160,-0.3
4/25/19,13:12:05,5.57,8.21,50190,11.44,1.29,10.18,99.8,-56.3,8.48,32.26,32120,-0.2
4/25/19,13:12:10,5.88,8.22,50070,8.56,1.19,10.19,100.6,-56.9,8.39,32.21,32040,-0.3
4/25/19,13:12:15,6.24,8.24,49920,4.87,1.21,10.22,101.7,-58.1,8.48,32.14,31940,-0.2
4/25/19,13:12:20,6.99,8.25,49240,1.63,1.81,10.14,102.4,-58.9,8.09,31.74,31510,-0.2
4/25/19,13:12:25,7.56,8.24,96.3,0.04,0.16,12.53,104.2,-58.3,8.11,0.04,61.6,-0.2
4/25/19,13:12:30,7.32,8.25,101.1,0.04,-4.2,12.83,106.1,-58.7,8.08,0.04,64.7,-0.2
4/25/19,13:12:35,7.31,8.17,57.9,0.03,-3.13,12.91,106.7,-54.4,8.24,0.02,37.1,-0.2
4/25/19,13:12:40,7.27,8.04,47.9,0.03,-2.96,13.02,107.5,-47.2,8.28,0.02,30.6,-0.2
4/25/19,13:12:45,7.35,8.07,43.9,0.04,-3.03,13.01,107.7,-48.7,8.19,0.02,28.1,-0.2
4/25/19,13:12:50,7.41,8.1,41.3,0.03,-2.99,12.97,107.5,-50.3,8.08,0.02,26.4,-0.2
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
