EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source
WN215,N04,2021-06-23 09:08:28,42.4420852,-70.7354965,1.86,A,38.115421295166,9.15560913085938,0.971778273582459,107.720199584961,8.13040351867676,31.5957183837891,23.5910797119141,13.8382997512817,0.833993375301361,,MassBay_2020_to_2022_CONCAT
WN215,F22,2021-06-23 09:38:59,42.47863,-70.6167831,78.33,E,32.4258270263672,8.73447418212891,0.306027978658676,87.4992294311523,7.98426151275635,32.4808731079102,25.5252513885498,6.30873584747314,1.24865794181824,,MassBay_2020_to_2022_CONCAT
WN215,F22,2021-06-23 09:40:07,42.4786338,-70.6169586,58.37,D,32.4383583068848,8.80520725250244,0.332139134407043,88.2823028564453,7.98864269256592,32.4665756225586,25.5087966918945,6.34839296340942,0.615431547164917,,MassBay_2020_to_2022_CONCAT
WN215,F22,2021-06-23 09:41:34,42.4786567,-70.6173477,33.43,C,33.2309989929199,9.33576774597168,2.99145531654358,95.8520431518555,8.04706859588623,32.3603820800781,25.2874565124512,7.39313364028931,0.597763657569885,,MassBay_2020_to_2022_CONCAT
WN215,F22,2021-06-23 09:42:30,42.4785003,-70.6173477,18.38,B,35.9515991210938,10.2411937713623,2.50883030891418,112.968406677246,8.1842679977417,32.270866394043,24.7202415466309,10.6058378219604,0.735590875148773,,MassBay_2020_to_2022_CONCAT
WN215,F22,2021-06-23 09:43:29,42.4782104,-70.6172256,2.0,A,38.7995910644531,9.15989875793457,1.28559494018555,109.268630981445,8.1860523223877,31.697078704834,23.5378608703613,14.4788913726807,0.975153386592865,,MassBay_2020_to_2022_CONCAT
WN215,N21,2021-06-23 10:26:37,42.3869094,-70.7848739,33.35,E,33.588436126709,8.82067108154297,0.988073229789734,91.7462615966797,8.03980922698975,32.1731491088867,25.0539169311523,8.00855255126953,0.519374668598175,,MassBay_2020_to_2022_CONCAT
WN215,N21,2021-06-23 10:27:51,42.3867225,-70.7847976,25.1,D,34.2354736328125,9.31376552581787,2.2428412437439,98.7368469238281,8.08660316467285,32.0669136047363,24.8419742584229,8.87552356719971,0.589722990989685,,MassBay_2020_to_2022_CONCAT
WN215,N21,2021-06-23 10:28:30,42.3866157,-70.7847747,16.38,B,34.3393173217773,9.03695487976074,2.49534440040588,96.2725601196289,8.06844329833984,31.9537658691406,24.7148532867432,9.12511253356934,0.663808643817902,,MassBay_2020_to_2022_CONCAT
WN215,N21,2021-06-23 10:29:15,42.3864326,-70.7846679,8.0,C,34.0237808227539,8.84543323516846,4.60317134857178,94.0075378417969,7.99594879150391,31.6492366790771,24.4796161651611,9.10544776916504,1.07035374641418,,MassBay_2020_to_2022_CONCAT
WN215,N21,2021-06-23 10:29:48,42.3862915,-70.7845611,1.95,A,38.4292449951172,9.03044700622559,1.03685212135315,107.207069396973,8.11652565002441,31.5042304992676,23.4259605407715,14.3017272949219,0.949909865856171,,MassBay_2020_to_2022_CONCAT
WN215,N18,2021-06-23 10:54:18,42.3649139,-70.7767486,25.75,E,33.7352905273438,8.71155166625977,0.783775269985199,90.9847183227539,8.05095481872559,32.1653747558594,25.0213966369629,8.19046306610107,0.505840361118317,,MassBay_2020_to_2022_CONCAT
WN215,N18,2021-06-23 10:56:28,42.3644599,-70.7763671,18.87,D,34.0522689819336,9.02966117858887,1.2985372543335,95.145622253418,8.07992839813232,32.140754699707,24.9434928894043,8.58626747131348,0.519041180610657,,MassBay_2020_to_2022_CONCAT
WN215,N18,2021-06-23 10:57:34,42.3643951,-70.7761611,12.24,C,35.425407409668,10.0407581329346,2.5335066318512,109.907005310059,8.17647933959961,31.984561920166,24.5427989959717,10.3367176055908,0.652533411979675,,MassBay_2020_to_2022_CONCAT
WN215,N18,2021-06-23 10:58:14,42.364315,-70.7760391,6.8,B,37.9574317932129,9.34970283508301,2.42590594291687,109.711318969727,8.15817832946777,31.5408744812012,23.5719413757324,13.725359916687,0.970257639884949,,MassBay_2020_to_2022_CONCAT
WN215,N18,2021-06-23 10:58:44,42.3642539,-70.7759246,2.07,A,38.1411056518555,9.25345802307129,0.865264892578125,109.05403137207,8.16265678405762,31.5393772125244,23.5281276702881,13.935640335083,0.899003863334656,,MassBay_2020_to_2022_CONCAT
WN215,N07,2021-06-23 11:37:20,42.3549728,-70.7064056,44.6,E,32.7760543823242,8.58819770812988,0.384648233652115,87.2392654418945,7.99621725082397,32.2665252685547,25.2721042633057,6.96005010604858,0.611041665077209,,MassBay_2020_to_2022_CONCAT
WN215,N07,2021-06-23 11:38:06,42.3549766,-70.7065048,34.33,D,33.4215240478516,8.85129928588867,1.00241994857788,91.5691680908203,8.03102684020996,32.2246780395508,25.1298904418945,7.75912761688232,0.487389028072357,,MassBay_2020_to_2022_CONCAT
WN215,N07,2021-06-23 11:38:58,42.3550605,-70.7066345,23.36,C,35.1076583862305,10.0247659683228,3.19776153564453,108.214416503906,8.1679515838623,32.2985000610352,24.9065418243408,9.61683464050293,0.702241063117981,,MassBay_2020_to_2022_CONCAT
WN215,N07,2021-06-23 11:39:56,42.3550148,-70.706726,12.15,B,36.7488059997559,9.85750579833984,1.94817554950714,111.708755493164,8.1839599609375,31.8682079315186,24.1638736724854,11.9715118408203,0.70352041721344,,MassBay_2020_to_2022_CONCAT
WN215,N07,2021-06-23 11:41:07,42.3548164,-70.7067794,1.73,A,39.0576782226563,9.0418815612793,0.583358526229858,108.753829956055,8.20950031280518,31.5704479217529,23.3469104766846,14.9220094680786,0.717815577983856,,MassBay_2020_to_2022_CONCAT
WN215,F15,2021-06-23 12:05:21,42.3139572,-70.7279815,35.89,E,32.8291053771973,8.24792289733887,0.34705975651741,83.9621429443359,7.97497463226318,32.234245300293,25.233247756958,7.06063222885132,0.653509140014648,,MassBay_2020_to_2022_CONCAT
WN215,F15,2021-06-23 12:06:25,42.3137779,-70.7279434,27.5,D,33.2392616271973,8.69434452056885,0.668714165687561,89.6183929443359,8.01354122161865,32.1625747680664,25.1007347106934,7.61854553222656,0.47753381729126,,MassBay_2020_to_2022_CONCAT
WN215,F15,2021-06-23 12:07:23,42.3136634,-70.7278976,18.28,C,35.018310546875,10.057469367981,2.4425482749939,108.685806274414,8.15554714202881,32.1198234558105,24.7507362365723,9.71699714660645,0.610530078411102,,MassBay_2020_to_2022_CONCAT
WN215,F15,2021-06-23 12:08:30,42.3135414,-70.7278213,10.61,B,38.1757583618164,9.56300449371338,2.41241979598999,112.571739196777,8.19243240356445,31.6384468078613,23.6222286224365,13.8499774932861,0.862084567546844,,MassBay_2020_to_2022_CONCAT
WN215,F15,2021-06-23 12:09:20,42.3134155,-70.7277832,1.7,A,39.2576065063477,9.04948329925537,0.740734875202179,109.604515075684,8.20163536071777,31.4416847229004,23.1657600402832,15.3047227859497,0.772179245948792,,MassBay_2020_to_2022_CONCAT
WN215,F10,2021-06-23 12:36:41,42.2419624,-70.637619,33.02,E,33.417839050293,8.13663005828857,0.459251493215561,84.2752990722656,7.9964485168457,32.1562347412109,25.0661582946777,7.82969045639038,0.559077501296997,,MassBay_2020_to_2022_CONCAT
WN215,F10,2021-06-23 12:37:31,42.2418441,-70.6375885,25.31,D,34.356143951416,8.10707664489746,0.686504125595093,86.2633056640625,8.00274848937988,32.0359077453613,24.7910976409912,9.0486307144165,0.504178047180176,,MassBay_2020_to_2022_CONCAT
WN215,F10,2021-06-23 12:38:13,42.2417411,-70.6375656,17.96,B,35.4140625,8.41720867156982,1.69881188869476,92.2273101806641,8.04885292053223,31.9127388000488,24.4758224487305,10.4027547836304,0.642548739910126,,MassBay_2020_to_2022_CONCAT
WN215,F10,2021-06-23 12:39:07,42.2415771,-70.637535,9.46,C,38.7033462524414,8.82673072814941,2.8953320980072,105.317443847656,8.15378665924072,31.5657958984375,23.4263820648193,14.5291614532471,0.933051407337189,,MassBay_2020_to_2022_CONCAT
WN215,F10,2021-06-23 12:39:43,42.2414855,-70.637535,1.69,A,40.0701789855957,8.83922290802002,0.710032820701599,108.911071777344,8.19629383087158,31.4885311126709,23.0162239074707,16.148021697998,0.82282429933548,,MassBay_2020_to_2022_CONCAT
WN215,F06,2021-06-23 13:05:26,42.170185,-70.5770416,29.47,E,33.7360649108887,8.5727481842041,0.514916837215424,89.5257034301758,8.0344295501709,32.1697998046875,25.0257568359375,8.18467903137207,0.458278745412827,,MassBay_2020_to_2022_CONCAT
WN215,F06,2021-06-23 13:06:13,42.170063,-70.5770263,21.37,D,35.0758743286133,8.80079078674316,1.51402544975281,95.4492645263672,8.07909393310547,32.0023193359375,24.6270942687988,9.91331005096436,0.588308155536652,,MassBay_2020_to_2022_CONCAT
WN215,F06,2021-06-23 13:07:05,42.1699295,-70.5769882,13.28,C,37.5794982910156,9.01209735870361,3.3050754070282,104.457656860352,8.14498233795166,31.7198886871338,23.8380661010742,13.081823348999,0.828932106494904,,MassBay_2020_to_2022_CONCAT
WN215,F06,2021-06-23 13:07:52,42.1697578,-70.5769424,7.68,B,39.5618324279785,8.79641437530518,1.68389129638672,107.158615112305,8.19658279418945,31.4917182922363,23.1450538635254,15.5778198242188,0.804687321186066,,MassBay_2020_to_2022_CONCAT
WN215,F06,2021-06-23 13:08:32,42.1696243,-70.5769882,1.63,A,40.2884750366211,8.62792778015137,0.708311200141907,107.06356048584,8.21716022491455,31.3679504394531,22.8346118927002,16.5427341461182,0.794692873954773,,MassBay_2020_to_2022_CONCAT
WN215,F13,2021-06-23 13:53:08,42.2683792,-70.7357025,23.9,E,33.8622169494629,7.57063579559326,0.869568943977356,79.5498199462891,7.97637557983398,32.0197525024414,24.8619956970215,8.49770450592041,0.722593307495117,,MassBay_2020_to_2022_CONCAT
WN215,F13,2021-06-23 13:53:50,42.2683296,-70.7357254,17.11,D,35.6808128356934,7.75175762176514,1.8064124584198,85.6519088745117,7.98691463470459,31.8204746246338,24.333890914917,10.8131189346313,0.728033304214478,,MassBay_2020_to_2022_CONCAT
WN215,F13,2021-06-23 13:54:36,42.2682685,-70.735733,10.62,C,38.136417388916,8.67353248596191,4.09931230545044,102.218215942383,8.09385013580322,31.5299167633057,23.5205879211426,13.9379377365112,1.11657118797302,,MassBay_2020_to_2022_CONCAT
WN215,F13,2021-06-23 13:55:15,42.2682342,-70.735794,5.62,B,38.8623733520508,8.96666049957275,3.00408053398132,107.480796813965,8.15882587432861,31.5157566070557,23.3370914459229,14.7701444625854,1.05835366249084,,MassBay_2020_to_2022_CONCAT
WN215,F13,2021-06-23 13:55:59,42.2681808,-70.7358245,1.73,A,39.2482414245605,9.07207775115967,1.3305983543396,109.701889038086,8.18841648101807,31.5149688720703,23.2440986633301,15.2029256820679,0.978566229343414,,MassBay_2020_to_2022_CONCAT
WN203,F06,2020-05-04 08:39:43,42.1699409,-70.5756912,31.65,E,31.4807624816895,10.0131673812866,6.47930765151978,99.3739700317383,8.09352493286133,31.5963954925537,24.8455848693848,6.15727519989014,0.979200065135956,,MassBay_2020_to_2022_CONCAT
WN203,F06,2020-05-04 08:40:39,42.1698608,-70.5755615,26.17,D,31.4699974060059,10.0135135650635,6.05452156066895,99.3574676513672,8.09712028503418,31.5943946838379,24.8449096679688,6.14937829971313,0.987654328346252,,MassBay_2020_to_2022_CONCAT
WN203,F06,2020-05-04 08:41:33,42.1697921,-70.5754394,20.4,C,31.417797088623,10.1391458511353,9.83870983123779,100.519119262695,8.10625267028809,31.5645236968994,24.8245944976807,6.12205219268799,1.12864053249359,,MassBay_2020_to_2022_CONCAT
WN203,F06,2020-05-04 08:42:35.000001,42.1696929,-70.5753097,10.04,B,31.6110229492188,10.8043870925903,1.10276913642883,108.45206451416,8.16636562347412,31.2091941833496,24.4670944213867,6.74502801895142,0.664625525474548,,MassBay_2020_to_2022_CONCAT
WN203,F06,2020-05-04 08:43:34.000003,42.1696205,-70.57518,1.49,A,32.467601776123,10.7386569976807,0.575974345207214,110.535598754883,8.16440868377686,31.1474800109863,24.2721881866455,7.84201669692993,0.626220524311066,,MassBay_2020_to_2022_CONCAT
WN203,F10,2020-05-04 09:10:42.000004,42.2418022,-70.636116,32.36,E,31.4936943054199,9.95150756835938,7.13952112197876,98.652099609375,-1e+34,31.673999786377,24.9151000976563,6.08907032012939,0.941421687602997,-3.0,MassBay_2020_to_2022_CONCAT
WN203,F10,2020-05-04 09:11:46,42.2416954,-70.6358795,22.13,D,31.4147853851318,9.98545932769775,7.12306880950928,99.0970916748047,8.09319496154785,31.5050716400146,24.770486831665,6.18159198760986,1.02063655853271,,MassBay_2020_to_2022_CONCAT
WN203,F10,2020-05-04 09:12:42.999999,42.2415809,-70.6357269,13.45,C,31.4043064117432,10.0407018661499,6.91067504882813,99.6579284667969,8.09291744232178,31.488338470459,24.7559967041016,6.19151163101196,1.00261306762695,,MassBay_2020_to_2022_CONCAT
WN203,F10,2020-05-04 09:13:34,42.2414703,-70.6355361,7.41,B,31.6072635650635,10.620491027832,2.11657238006592,106.298690795898,8.16206359863281,31.3551826477051,24.6026706695557,6.58204650878906,0.789156854152679,,MassBay_2020_to_2022_CONCAT
WN203,F10,2020-05-04 09:14:14.000003,42.241394,-70.6354141,1.65,A,32.7739677429199,10.7938060760498,0.527512848377228,112.119850158691,8.17521572113037,31.1088619232178,24.1840553283691,8.24980735778809,0.64644467830658,,MassBay_2020_to_2022_CONCAT
WN203,F15,2020-05-04 09:44:45.000001,42.3151931,-70.7271804,37.19,E,31.4978084564209,10.0631332397461,8.3830680847168,99.5149078369141,-1e+34,31.8066806793213,25.0366096496582,5.94986248016357,0.98917543888092,-4.0,MassBay_2020_to_2022_CONCAT
WN203,F15,2020-05-04 09:45:58,42.3151245,-70.727066,30.88,D,31.4538478851318,10.362813949585,7.32678604125977,102.644546508789,-1e+34,31.658935546875,24.9068870544434,6.05843687057495,0.930465817451477,-4.0,MassBay_2020_to_2022_CONCAT
WN203,F15,2020-05-04 09:46:46.999998,42.3150634,-70.727005,22.66,C,31.598705291748,10.4002246856689,6.75900888442993,103.440795898438,-1e+34,31.6630249023438,24.8890933990479,6.23091650009155,0.911808609962463,-4.0,MassBay_2020_to_2022_CONCAT
WN203,F15,2020-05-04 09:47:51.000003,42.3149871,-70.7268905,11.73,B,31.5782127380371,10.8882913589478,2.05076026916504,109.029006958008,-1e+34,31.2859840393066,24.5433502197266,6.62061309814453,0.741235613822937,-4.0,MassBay_2020_to_2022_CONCAT
WN203,F15,2020-05-04 09:48:44.000001,42.3149108,-70.7268066,1.75,A,32.6134567260742,10.8434028625488,0.412341892719269,112.334701538086,-1e+34,31.0213775634766,24.1287364959717,8.15765380859375,0.700432419776917,-4.0,MassBay_2020_to_2022_CONCAT
WN203,N07,2020-05-04 10:13:14.000002,42.3567314,-70.7062835,49.98,E,31.5208320617676,9.93942356109619,5.11400890350342,98.2818374633789,-1e+34,31.8383445739746,25.0632743835449,5.93702793121338,0.966511905193329,-4.0,MassBay_2020_to_2022_CONCAT
WN203,N07,2020-05-04 10:14:10.999999,42.3566894,-70.706192,32.92,D,31.753360748291,10.0688037872314,2.61584615707397,100.376480102539,-1e+34,31.764627456665,24.9607810974121,6.30057811737061,0.558331847190857,-4.0,MassBay_2020_to_2022_CONCAT
WN203,N07,2020-05-04 10:15:03.000004,42.356636,-70.7061614,21.12,C,31.5627708435059,10.2609758377075,5.99050426483154,102.057571411133,-1e+34,31.6095180511475,24.8449726104736,6.24638891220093,0.787428736686707,-4.0,MassBay_2020_to_2022_CONCAT
WN203,N07,2020-05-04 10:15:49.000003,42.3566131,-70.7060928,13.11,B,31.4015712738037,10.7566175460815,2.14529085159302,107.186378479004,-1e+34,31.2784690856934,24.5629634857178,6.41606426239014,0.713733375072479,-4.0,MassBay_2020_to_2022_CONCAT
WN203,N07,2020-05-04 10:16:40.999999,42.3565673,-70.706047,1.81,A,32.7742080688477,10.6080646514893,0.470974385738373,110.177551269531,-1e+34,31.1153469085693,24.1902275085449,8.24267387390137,0.899042904376984,-4.0,MassBay_2020_to_2022_CONCAT
WN203,N18,2020-05-04 10:41:09.000004,42.3659477,-70.7773895,24.67,E,31.324728012085,10.0758724212646,8.25144386291504,99.8205184936523,8.06207466125488,31.4603614807129,24.7426052093506,6.12063932418823,0.923211693763733,,MassBay_2020_to_2022_CONCAT
WN203,N18,2020-05-04 10:42:07.000004,42.3659133,-70.7773513,19.21,C,31.2943477630615,10.1896371841431,4.96862411499023,101.343620300293,8.09370994567871,31.2150211334229,24.5207481384277,6.35315799713135,0.882893919944763,,MassBay_2020_to_2022_CONCAT
WN203,N18,2020-05-04 10:42:52.000001,42.3659019,-70.7772979,13.37,D,31.3393440246582,10.611536026001,3.06875228881836,105.954696655273,8.14035320281982,31.0824184417725,24.3911170959473,6.55567836761475,0.834254860877991,,MassBay_2020_to_2022_CONCAT
WN203,N18,2020-05-04 10:43:43.999997,42.3658638,-70.777214,7.6,B,32.2193565368652,10.9435529708862,1.11383783817291,112.120666503906,8.15566253662109,31.0317268371582,24.2048664093018,7.67241525650024,0.779006361961365,,MassBay_2020_to_2022_CONCAT
WN203,N18,2020-05-04 10:44:22.999998,42.3658485,-70.7771377,1.7,A,32.5822525024414,10.8235263824463,0.517042756080627,112.16104888916,8.15614414215088,30.9630241394043,24.0788803100586,8.18654537200928,0.752323746681213,,MassBay_2020_to_2022_CONCAT
WN203,N21,2020-05-04 11:10:30,42.3872756,-70.7851943,33.67,E,31.3069763183594,10.1908645629883,7.04379558563232,101.093040466309,8.10640430450439,31.359395980835,24.6529579162598,6.20393705368042,1.02438712120056,,MassBay_2020_to_2022_CONCAT
WN203,N21,2020-05-04 11:11:19.999999,42.3872108,-70.7851638,24.55,D,31.3025703430176,10.2037410736084,4.7634105682373,101.501266479492,8.09985160827637,31.2149868011475,24.5198860168457,6.36038684844971,0.921336650848389,,MassBay_2020_to_2022_CONCAT
WN203,N21,2020-05-04 11:12:13,42.3871421,-70.7851409,15.19,C,31.1488590240479,10.4002513885498,5.44964933395386,103.483688354492,8.08199501037598,30.9808597564697,24.3259029388428,6.43618392944336,0.970130741596222,,MassBay_2020_to_2022_CONCAT
WN203,N21,2020-05-04 11:12:58.000003,42.3870849,-70.7850723,8.71,B,31.3335475921631,10.358624458313,4.06969261169434,103.628273010254,8.08015727996826,30.9781799316406,24.2951393127441,6.66598415374756,0.93306177854538,,MassBay_2020_to_2022_CONCAT
WN203,N21,2020-05-04 11:13:44.999996,42.3870277,-70.7850418,1.82,A,32.0064582824707,10.4281120300293,1.67294025421143,106.349349975586,8.10605621337891,30.9676933288574,24.179027557373,7.49189901351929,0.796470999717712,,MassBay_2020_to_2022_CONCAT
WN203,F22,2020-05-04 12:00:01.000002,42.4800987,-70.618164,76.17,E,31.7192726135254,9.52710914611816,11.4624719619751,94.1698455810547,8.01535320281982,32.1413688659668,25.314640045166,5.83830881118774,1.92825102806091,,MassBay_2020_to_2022_CONCAT
WN203,F22,2020-05-04 12:01:22.000002,42.4800949,-70.6182632,48.75,D,31.3976440429688,10.2510032653809,5.02306842803955,101.325485229492,8.09878730773926,31.6732902526855,24.9293575286865,5.96689510345459,0.883434951305389,,MassBay_2020_to_2022_CONCAT
WN203,F22,2020-05-04 12:03:09,42.4800834,-70.61837,29.92,C,31.4055271148682,10.6384525299072,8.95623207092285,105.39323425293,8.13632392883301,31.5779991149902,24.8394298553467,6.08803367614746,1.15877223014832,,MassBay_2020_to_2022_CONCAT
WN203,F22,2020-05-04 12:04:20.000004,42.4800872,-70.6184997,16.67,B,31.5638523101807,11.0550813674927,6.09011936187744,110.282371520996,8.20215892791748,31.4583396911621,24.7051486968994,6.4132285118103,0.999966621398926,,MassBay_2020_to_2022_CONCAT
WN203,F22,2020-05-04 12:05:14.000004,42.4800949,-70.6186141,1.81,A,32.1025543212891,11.1354961395264,0.815589725971222,114.494430541992,8.20372581481934,30.688793182373,23.9010219573975,7.92278528213501,0.950929939746857,,MassBay_2020_to_2022_CONCAT
WN203,N04,2020-05-04 12:40:25.999999,42.4437294,-70.7368545,46.66,E,31.4377288818359,10.1594467163086,6.76499080657959,100.437782287598,-1e+34,31.7257843017578,24.9716415405273,5.95970964431763,1.09143805503845,-3.0,MassBay_2020_to_2022_CONCAT
WN203,N04,2020-05-04 12:41:33.999996,42.4437332,-70.7369003,32.54,D,31.3935508728027,10.4283208847046,7.61426544189453,103.299293518066,8.17125225067139,31.5646476745605,24.8290710449219,6.0867395401001,0.917330265045166,,MassBay_2020_to_2022_CONCAT
WN203,N04,2020-05-04 12:42:41,42.4437294,-70.7369537,21.65,C,31.2266292572021,10.4657135009766,8.66875267028809,103.761413574219,8.11899375915527,31.2768001556396,24.5877876281738,6.20307350158691,1.02181625366211,,MassBay_2020_to_2022_CONCAT
WN203,N04,2020-05-04 12:43:43,42.4437179,-70.7370681,11.18,B,31.3278503417969,10.8237552642822,2.54046177864075,107.897033691406,8.16301536560059,31.1511287689209,24.4562015533447,6.46749877929688,0.846017956733704,,MassBay_2020_to_2022_CONCAT
WN203,N04,2020-05-04 12:44:39.999998,42.4437103,-70.7371902,1.61,A,32.8024520874023,10.807578086853,0.47037610411644,112.621543884277,8.1787281036377,30.9845180511475,24.0613288879395,8.42461109161377,0.893010914325714,,MassBay_2020_to_2022_CONCAT
WN203,N01,2020-05-04 13:13:02.000001,42.4195709,-70.8638839,28.99,E,31.2922306060791,9.78651523590088,15.4560594558716,96.950553894043,8.07865715026855,31.4109916687012,24.7022323608398,6.13276386260986,2.08144330978394,,MassBay_2020_to_2022_CONCAT
WN203,N01,2020-05-04 13:13:49.000002,42.419609,-70.863861,23.46,C,31.2810096740723,9.80781650543213,10.3131551742554,97.1750946044922,8.07623767852783,31.3905220031738,24.6846351623535,6.14424800872803,1.56052613258362,,MassBay_2020_to_2022_CONCAT
WN203,N01,2020-05-04 13:15:07.999998,42.4196739,-70.8638763,16.1,D,31.3858947753906,10.2931299209595,5.17294025421143,102.488265991211,8.10713577270508,31.2937564849854,24.5796089172363,6.37903118133545,1.022496342659,,MassBay_2020_to_2022_CONCAT
WN203,N01,2020-05-04 13:16:08.999996,42.4197807,-70.8638839,9.37,B,31.589319229126,10.5565299987793,3.33409357070923,105.933265686035,8.14388084411621,31.19287109375,24.4552211761475,6.73723840713501,1.03063321113586,,MassBay_2020_to_2022_CONCAT
WN203,N01,2020-05-04 13:16:47.000003,42.4198532,-70.8638992,1.74,A,33.4455795288086,10.4917659759521,0.576572775840759,111.591354370117,8.15292167663574,30.8221683502197,23.7912883758545,9.37543678283691,0.990388691425323,,MassBay_2020_to_2022_CONCAT
WN203,F23,2020-05-04 13:46:21.999996,42.3401298,-70.9405441,24.38,E,32.188346862793,9.84300899505615,1.69537603855133,101.415962219238,8.10966968536377,30.6907501220703,23.8903160095215,8.01260185241699,1.61468863487244,,MassBay_2020_to_2022_CONCAT
WN203,F23,2020-05-04 13:47:08.000005,42.3402633,-70.9402236,18.36,D,32.2312469482422,9.84396362304688,1.79648721218109,102.015975952148,8.10865497589111,30.462329864502,23.6662178039551,8.32982540130615,1.57960104942322,,MassBay_2020_to_2022_CONCAT
WN203,F23,2020-05-04 13:47:47.999999,42.3403968,-70.9399795,11.05,C,32.2261657714844,9.83972835540771,1.73217082023621,103.003555297852,8.10612678527832,29.9619941711426,23.1894683837891,8.91304588317871,1.62159562110901,,MassBay_2020_to_2022_CONCAT
WN203,F23,2020-05-04 13:48:36.000003,42.3406181,-70.9396591,6.91,B,32.2919845581055,9.7890796661377,1.50182914733887,103.842552185059,8.10320949554443,29.4116477966309,22.646312713623,9.65878200531006,1.56198477745056,,MassBay_2020_to_2022_CONCAT
WN203,F23,2020-05-04 13:49:15.999997,42.3407669,-70.9394226,1.79,A,32.3949012756348,9.74878978729248,1.58170080184937,104.329917907715,8.09339714050293,29.1317138671875,22.3531589508057,10.1339063644409,1.54619348049164,,MassBay_2020_to_2022_CONCAT
WN203,F13,2020-05-04 14:33:09.000003,42.2680435,-70.7350006,22.46,E,31.5634498596191,9.78914833068848,3.70443606376648,97.7460327148438,8.0968189239502,31.4047546386719,24.6561641693115,6.46796655654907,1.11158883571625,,MassBay_2020_to_2022_CONCAT
WN203,F13,2020-05-04 14:34:14.000001,42.2679977,-70.7350692,16.07,D,31.6753044128418,9.8855619430542,2.27751302719116,99.1696929931641,8.09999465942383,31.3304843902588,24.5701713562012,6.68608617782593,1.1027113199234,,MassBay_2020_to_2022_CONCAT
WN203,F13,2020-05-04 14:35:06.999999,42.2679519,-70.7351074,9.89,C,31.932056427002,10.0433559417725,2.48482084274292,101.861755371094,8.11570072174072,31.1402015686035,24.3529624938965,7.20625782012939,1.27311265468597,,MassBay_2020_to_2022_CONCAT
WN203,F13,2020-05-04 14:36:07.000004,42.2679252,-70.7351455,6.41,B,32.0795669555664,10.2580080032349,2.33584642410278,104.811889648438,8.1303186416626,30.9730339050293,24.1725692749023,7.57139444351196,1.29634773731232,,MassBay_2020_to_2022_CONCAT
WN203,F13,2020-05-04 14:36:53.000003,42.2678871,-70.7351913,1.86,A,33.5329627990723,10.4053630828857,1.16409409046173,110.951026916504,8.15527057647705,30.8122253417969,23.765552520752,9.49055767059326,1.06307423114777,,MassBay_2020_to_2022_CONCAT
 WN219,F23,2021-11-02 07:41:27,42.3389739990234,-70.9424667358398,24.9923038482666,E,37.3083724975586,7.6356954574585,1.01705372333527,88.4817276000977,8.21989440917969,31.3898048400879,23.5662956237793,13.1676788330078,3.92328381538391,,MassBay_2020_to_2022_CONCAT
 WN219,F23,2021-11-02 07:42:12,42.3389282226563,-70.9426116943359,19.4588508605957,D,37.0792655944824,7.63560342788696,0.969709515571594,88.3019714355469,8.21590232849121,31.2141609191895,23.4389972686768,13.1232013702393,3.4908435344696,,MassBay_2020_to_2022_CONCAT
 WN219,F23,2021-11-02 07:43:59,42.3388023376465,-70.9429626464844,1.50017786026001,C,36.2252082824707,7.69553518295288,0.961811065673828,88.1652755737305,8.19625568389893,30.6469116210938,23.053373336792,12.8451614379883,2.50383687019348,,MassBay_2020_to_2022_CONCAT
 WN219,F23,2021-11-02 07:45:32,42.3386993408203,-70.9433212280273,13.9835176467896,B,36.6448059082031,7.66771030426025,0.945606827735901,88.2830810546875,8.19828224182129,30.9069004058838,23.2243366241455,13.0039463043213,3.08805131912231,,MassBay_2020_to_2022_CONCAT
 WN219,F23,2021-11-02 07:46:07,42.338680267334,-70.9434432983398,9.1875581741333,A,36.5912704467773,7.66314029693604,0.931546986103058,88.1902923583984,8.19832038879395,30.8664741516113,23.1948165893555,12.9942378997803,2.7392795085907,,MassBay_2020_to_2022_CONCAT
 WN219,N01,2021-11-02 08:18:38,42.4196968078613,-70.8641204833984,30.7696990966797,E,38.4862365722656,6.99181604385376,0.680765450000763,81.8754425048828,8.23815727233887,32.2926292419434,24.2181777954102,13.4024963378906,1.60450053215027,,MassBay_2020_to_2022_CONCAT
 WN219,N01,2021-11-02 08:19:27,42.4197463989258,-70.8640441894531,22.8381500244141,D,38.0657653808594,7.8081841468811,1.42077159881592,91.2029113769531,8.27068519592285,31.9101829528809,23.9239692687988,13.3940935134888,1.53255927562714,,MassBay_2020_to_2022_CONCAT
 WN219,N01,2021-11-02 08:20:13,42.4197807312012,-70.8639984130859,16.1724815368652,B,38.0380783081055,7.82492589950562,1.45032596588135,91.3589248657227,8.27099895477295,31.902379989624,23.9214210510254,13.3756465911865,1.5591059923172,,MassBay_2020_to_2022_CONCAT
