EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source,Air Irradiance,Water Irradiance,Station_D,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate
WN188048,F15,2018-09-05 11:12:00-0400,42.31633377,-70.72699738,36.83761215,E,34.57172394,7.262751102,0.364479899,77.63804626,8.111860275,32.07899475,24.79476547,9.24264431,1.322191358,,MassBay_2017_to_2022,2072.248535,4.130843163,,,,,,,,,,,,,,,,,,,,
WN188049,F15,2018-09-05 11:13:00-0400,42.31650162,-70.72682953,27.36198997,D,35.01076126,7.647661686,0.454956114,82.8004837,8.086137772,32.00260162,24.64010811,9.835636139,0.783222139,,MassBay_2017_to_2022,2071.905273,7.995919704,,,,,,,,,,,,,,,,,,,,
WN18804A,F15,2018-09-05 11:15:00-0400,42.31666565,-70.72650146,14.23116016,C,37.55712891,7.78932333,1.820450544,89.80457306,8.0733881,31.97587967,24.10017014,12.75205803,0.753639281,,MassBay_2017_to_2022,2072.849365,80.55219269,,,,,,,,,,,,,,,,,,,,
WN18804B,F15,2018-09-05 11:16:00-0400,42.3168335,-70.72650146,6.478108883,B,41.82286835,8.403913498,5.282556057,107.262085,8.072183609,31.61328125,22.70274544,17.91077995,1.030079007,,MassBay_2017_to_2022,2072.205566,523.6644287,,,,,,,,,,,,,,,,,,,,
WN18804C,F15,2018-09-05 11:16:00-0400,42.31691742,-70.72633362,1.710873604,A,45.19705963,8.113121986,1.593307614,111.4229431,8.083300591,31.34082413,21.46276665,21.92281532,1.033757091,,MassBay_2017_to_2022,2080.54248,1595.115601,,,,,,,,,,,,,,,,,,,,
WN18805C,N07,2018-09-05 11:42:00-0400,42.35733414,-70.70566559,49.42191696,E,34.38027573,7.319684505,0.387794912,77.79919434,8.059206009,32.11455536,24.86402321,8.977282524,1.210313439,,MassBay_2017_to_2022,2166.100342,1.760558724,,,,,,,,,,,,,,,,,,,,
WN18805C,N07,2018-09-05 11:42:23-0400,42.3573341369629,-70.7056655883789,49.4219169616699,E,34.3802757263184,7.31968450546265,0.38779491186142,77.7991943359375,8.05920600891113,32.1145553588867,24.8640232086182,8.97728252410889,1.2103134393692,,ToRies_Labprocessed2018_sharedSeaGlass,2166.10034179688,1.76055872440338,N07-s,2205.83740234375,2101.52685546875,8.977282524108887,59.42191696166992,7.88224989732211,589.1736386056456,591.481180155514,1986.122198179224,88.20595299701567,27.198677306507733,42.36702122027661,0.9497434202364728,0.0,0.0,15.590082030355086,2.1130710092505764,1.3350151458636184,598.1233404097807,N
WN18805D,N07,2018-09-05 11:43:00-0400,42.35749817,-70.70566559,36.24650574,D,34.65007782,7.452170372,0.371439576,79.7635498,8.04403019,32.11971283,24.81954956,9.287407875,0.907666981,,MassBay_2017_to_2022,2168.267334,3.346868038,,,,,,,,,,,,,,,,,,,,
WN18805E,N07,2018-09-05 11:44:00-0400,42.35766602,-70.70549774,23.13319016,C,36.37685013,8.286442757,1.743893981,92.89300537,8.048844337,31.95983315,24.33208084,11.43959141,0.68958801,,MassBay_2017_to_2022,2167.859619,15.17131329,,,,,,,,,,,,,,,,,,,,
WN18805F,N07,2018-09-05 11:46:00-0400,42.35783386,-70.7053299,10.82829571,10,40.0850296,8.050880432,4.513856888,98.75320435,8.055521011,31.73875809,23.27598763,15.84613037,0.896158099,,MassBay_2017_to_2022,2174.532471,225.1411133,,,,,,,,,,,,,,,,,,,,
WN18805F,N07,2018-09-05 11:46:22-0400,42.3578338623047,-70.7053298950195,10.8282957077026,10,40.0850296020508,8.05088043212891,4.51385688781738,98.7532043457031,8.05552101135254,31.7387580871582,23.2759876251221,15.8461303710938,0.8961580991745,,ToRies_Labprocessed2018_sharedSeaGlass,2174.53247070313,225.14111328125,N07-m,2194.728759765625,2004.761962890625,15.84613037109375,20.82829475402832,7.999652422641847,445.9029019354829,447.50165706614416,1846.365216698517,141.81479111606023,16.581939504333377,62.305821564784566,2.4382869820475115,0.0,0.0,12.009926096192292,3.4432452115475143,2.201166360247981,455.4481443350912,N
WN188060,N07,2018-09-05 11:47:00-0400,42.35800171,-70.70516968,1.928918362,A,45.36031723,8.059400558,1.373161077,110.9882431,8.07474041,31.36303329,21.44014359,22.06681061,0.980727732,,MassBay_2017_to_2022,2169.395752,1428.404785,,,,,,,,,,,,,,,,,,,,
WN188060,N07,2018-09-05 11:47:28-0400,42.3580017089844,-70.7051696777344,1.92891836166382,A,45.3603172302246,8.05940055847168,1.37316107749939,110.988243103027,8.07474040985107,31.3630332946777,21.4401435852051,22.0668106079102,0.980727732181549,,ToRies_Labprocessed2018_sharedSeaGlass,2169.39575195313,1428.40478515625,N07-d,2151.051025390625,1928.174560546875,22.06681060791016,11.928918838500977,7.983446010372225,457.2482271869645,458.76494152423874,1749.2884867669443,164.60311234967935,14.282919863462103,68.39735760759247,4.169609692653234,0.0,0.0,10.835148548448757,4.04816658017797,2.625074474546312,470.884295439531,N
WN188078,N18,2018-09-05 12:26:00-0400,42.36583328,-70.77799988,23.544487,E,35.53353119,6.93648243,0.733692467,76.21614838,8.084688187,31.91959763,24.45998001,10.52847672,1.017119646,,MassBay_2017_to_2022,2160.843262,9.042520523,,,,,,,,,,,,,,,,,,,,
WN18807A,N18,2018-09-05 12:27:00-0400,42.36600113,-70.77783203,13.35378265,C,35.87688065,7.356511116,2.159736156,82.00584412,8.016799927,31.61185837,24.08981895,11.28048325,0.934448898,,MassBay_2017_to_2022,2167.344482,85.13520813,,,,,,,,,,,,,,,,,,,,
WN188079,N18,2018-09-05 12:27:00-0400,42.36600113,-70.77783203,18.0575676,D,35.52921295,7.17189312,1.050706983,79.07218933,8.043743134,31.73509216,24.28041649,10.73788738,0.913192868,,MassBay_2017_to_2022,2162.688232,30.23642921,,,,,,,,,,,,,,,,,,,,
WN18807B,N18,2018-09-05 12:29:00-0400,42.36616516,-70.77783203,7.909878731,B,41.01086426,7.526123047,5.685872078,94.65179443,8.02172184,31.48208237,22.77305794,17.19058609,0.978409648,,MassBay_2017_to_2022,2171.743408,333.9784241,,,,,,,,,,,,,,,,,,,,
WN18807C,N18,2018-09-05 12:29:00-0400,42.36633301,-70.77783203,1.909679055,A,44.47386169,8.489465714,1.71675086,114.9619293,8.058810234,31.33835983,21.67055511,21.14925766,1.080345154,,MassBay_2017_to_2022,2173.12207,1685.130249,,,,,,,,,,,,,,,,,,,,
WN18808E,N21,2018-09-05 12:55:00-0400,42.38866806,-70.78616333,23.27029037,D,35.39896011,7.159929752,1.005468845,78.68003845,8.0341959,31.73449326,24.30586052,10.58700085,1.009622335,,MassBay_2017_to_2022,2185.73291,7.689025879,,,,,,,,,,,,,,,,,,,,
WN18808D,N21,2018-09-05 12:55:00-0400,42.38850021,-70.78616333,32.01746368,E,34.98755264,7.253662109,0.628600836,78.59109497,8.067609787,31.9298439,24.5747261,9.888906479,0.992761314,,MassBay_2017_to_2022,2184.467285,2.645410299,,,,,,,,,,,,,,,,,,,,
WN18808F,N21,2018-09-05 12:56:00-0400,42.38866806,-70.78616333,14.93184853,C,35.2406311,7.149212837,1.064974427,78.44037628,8.011232376,31.61086464,24.21539497,10.5518074,1.100439072,,MassBay_2017_to_2022,2187.921387,56.0886116,,,,,,,,,,,,,,,,,,,,
WN188090,N21,2018-09-05 12:57:00-0400,42.38883209,-70.78616333,7.727100372,B,39.31954193,8.141224861,9.926074028,98.36746979,8.0176754,31.63845253,23.35582352,15.12615204,1.176537037,,MassBay_2017_to_2022,2186.140137,347.423645,,,,,,,,,,,,,,,,,,,,
WN188091,N21,2018-09-05 12:58:00-0400,42.38883209,-70.78616333,1.796007395,A,44.85775757,8.424823761,1.649241686,114.9907379,8.026620865,31.31936646,21.53782272,21.58826065,1.090044379,,MassBay_2017_to_2022,2187.234863,1910.697632,,,,,,,,,,,,,,,,,,,,
WN18809D,F22,2018-09-05 13:44:00-0400,42.48033524,-70.61716461,75.57809448,E,32.9903717,7.353434563,0.295578748,75.17319489,8.085456848,32.21703339,25.19519424,7.246770382,1.500125766,,MassBay_2017_to_2022,2158.547363,2.744421244,,,,,,,,,,,,,,,,,,,,
WN18809D,F22,2018-09-05 13:44:23-0400,42.4803352355957,-70.6171646118164,75.5780944824219,E,32.9903717041016,7.35343456268311,0.295578747987747,75.1731948852539,8.08545684814453,32.2170333862305,25.1951942443848,7.24677038192749,1.50012576580048,,ToRies_Labprocessed2018_sharedSeaGlass,2158.54736328125,2.7444212436676,F22-s,2210.291015625,2110.14111328125,7.24677038192749,85.57809448242188,7.894945684203217,563.583148507876,565.841070852589,1997.4631383320773,85.09166934420665,27.586288960369103,41.83665772224604,0.82092789363829,0.0,0.0,15.897973055926242,2.026500196440088,1.2776562642088176,571.4822891219122,N
WN18809E,F22,2018-09-05 13:45:00-0400,42.48049927,-70.61716461,54.21519852,D,34.61342239,7.888204098,0.284095228,84.03764343,8.070394516,32.31079865,25.01025581,9.025134087,0.728828073,,MassBay_2017_to_2022,2157.624756,2.893686771,,,,,,,,,,,,,,,,,,,,
WN18809F,F22,2018-09-05 13:47:00-0400,42.48066711,-70.61716461,34.38485718,C,36.16786194,8.369274139,0.813032985,92.53440857,8.073336601,32.4251709,24.83017349,10.66740608,0.574400365,,MassBay_2017_to_2022,2161.70166,6.945845604,,,,,,,,,,,,,,,,,,,,
WN1880A1,F22,2018-09-05 13:48:00-0400,42.48083496,-70.61716461,9.765110016,10,42.41362381,8.943559647,4.011714458,115.3337555,8.100052834,31.7182827,22.66100693,18.41523933,0.967353165,,MassBay_2017_to_2022,2158.633057,375.5744324,,,,,,,,,,,,,,,,,,,,
WN1880A1,F22,2018-09-05 13:48:51-0400,42.4808349609375,-70.6171646118164,9.76511001586914,10,42.4136238098145,8.94355964660645,4.01171445846558,115.333755493164,8.10005283355713,31.718282699585,22.6610069274902,18.4152393341064,0.967353165149689,,ToRies_Labprocessed2018_sharedSeaGlass,2158.63305664063,375.574432373047,F22-m,2168.542236328125,1953.546630859375,18.415239334106445,19.76511001586914,8.017068338052296,420.7824870218364,422.24310628725135,1781.035451840395,157.9956635144707,14.51554094079161,68.2867804338955,3.238490641762505,0.0,0.0,11.15170075529609,3.848866713640712,2.475041218776585,431.0940756512525,Y
WN1880A1,F22,2018-09-05 13:48:51-0400,42.4808349609375,-70.6171646118164,9.76511001586914,10,42.4136238098145,8.94355964660645,4.01171445846558,115.333755493164,8.10005283355713,31.718282699585,22.6610069274902,18.4152393341064,0.967353165149689,,ToRies_Labprocessed2018_sharedSeaGlass,2158.63305664063,375.574432373047,F22-m,2173.419921875,1958.04931640625,18.415239334106445,19.76511001586914,8.017154709768258,421.66231583411536,423.1259891594143,1785.1144662270124,158.38900989347204,14.545891992794871,68.2979963630301,3.2391347710845886,0.0,0.0,11.156973134766398,3.858448861349031,2.481203087271132,431.9954653246804,Y
WN1880A2,F22,2018-09-05 13:49:00-0400,42.48099899,-70.61716461,1.627503991,A,45.98657227,8.146846771,0.873161137,113.6175613,8.108800888,31.33065033,21.21676064,22.78123856,0.917572498,,MassBay_2017_to_2022,2164.810547,1875.859741,,,,,,,,,,,,,,,,,,,,
WN1880A2,F22,2018-09-05 13:49:54-0400,42.4809989929199,-70.6171646118164,1.62750399112701,A,45.986572265625,8.14684677124023,0.873161137104034,113.617561340332,8.10880088806152,31.3306503295898,21.216760635376,22.7812385559082,0.917572498321533,,ToRies_Labprocessed2018_sharedSeaGlass,2164.810546875,1875.85974121094,F22-d,2127.72265625,1888.4417724609373,22.781238555908203,11.627504348754885,8.00942029550775,420.4311343045292,421.8134959447996,1700.9469241446984,174.60730717845993,12.887505486751037,72.85174312683203,4.719318426767609,0.0,0.0,10.365091792260191,4.301248653070697,2.794410089142385,433.4652775373908,N
